,building,geometry,amenity,shop,leisure,sport,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
302882265,yes,"POLYGON ((13.8003613 52.418365, 13.8002159 52.4184676, 13.8000911 52.4184018, 13.8002087 52.4183188, 13.8002545 52.418343, 13.8002823 52.4183233, 13.8003613 52.418365))",,,,,,,13.800224748612955,52.418388096320506,2.08046600000363e-08,0
302882266,yes,"POLYGON ((13.7878266 52.4172432, 13.7879411 52.4173087, 13.7879997 52.4173446, 13.7880386 52.4173678, 13.787672 52.4175979, 13.7874603 52.4174724, 13.7878266 52.4172432))",,,,,,,13.787749659937294,52.41742018971867,9.46477799989679e-08,0
302882267,yes,"POLYGON ((13.7935025 52.4174202, 13.7933366 52.4174035, 13.7933588 52.4173213, 13.7934672 52.4173322, 13.7934795 52.4172867, 13.793537 52.4172925, 13.7935025 52.4174202))",,,,,,,13.79344215468609,52.41736134670205,1.669677500059463e-08,0
302882268,yes,"POLYGON ((13.7986724 52.4182586, 13.798581 52.4183092, 13.7986664 52.4183666, 13.7987868 52.4182998, 13.7987448 52.4182716, 13.7987158 52.4182877, 13.7986724 52.4182586))",,,,,,,13.798680460544302,52.41831003687535,1.1061519999842752e-08,0
302882269,yes,"POLYGON ((13.789069 52.4177804, 13.7889086 52.4178797, 13.788829 52.4178318, 13.78891 52.4177817, 13.7888794 52.4177633, 13.7889588 52.4177142, 13.789069 52.4177804))",,,,,,,13.788946659766513,52.41779683143439,1.854026000012101e-08,0
302882270,yes,"POLYGON ((13.7992836 52.4178307, 13.7991933 52.4178921, 13.7993145 52.4179584, 13.7993773 52.4179158, 13.7993417 52.4178963, 13.7993693 52.4178776, 13.7992836 52.4178307))",,,,,,,13.799291772328544,52.41789435370087,1.22295450001433e-08,0
302882271,yes,"POLYGON ((13.8009631 52.4187559, 13.8008497 52.418822, 13.8009695 52.4188985, 13.8011227 52.4188093, 13.8010615 52.4187703, 13.8010219 52.4187934, 13.8009631 52.4187559))",,,,,,,13.80098236754292,52.41882329053573,1.9562059999695673e-08,0
302882272,yes,"POLYGON ((13.787893 52.416066, 13.7878024 52.416016, 13.7878608 52.4159766, 13.7878891 52.4159922, 13.7879704 52.4159374, 13.7880328 52.4159718, 13.787893 52.416066))",,,,,,,13.787918019291796,52.416002078224786,1.2709100000391877e-08,0
302882273,yes,"POLYGON ((13.7939121 52.4174725, 13.794072 52.4175028, 13.7941094 52.4174294, 13.794084 52.4174246, 13.794097 52.4173992, 13.7939624 52.4173737, 13.7939121 52.4174725))",,,,,,,13.794013556490619,52.4174392666236,1.6618175000502757e-08,0
302882274,yes,"POLYGON ((13.7973074 52.4191989, 13.7974917 52.4192191, 13.7974644 52.4193414, 13.7973378 52.4193309, 13.7973463 52.4192928, 13.7972889 52.419288, 13.7973074 52.4191989))",,,,,,,13.797393087541964,52.419267236114365,2.120312500038794e-08,0
302882275,yes,"POLYGON ((13.7930391 52.4173859, 13.7929451 52.417381, 13.7929558 52.4173049, 13.7929719 52.4173057, 13.7929743 52.4172881, 13.7930522 52.4172922, 13.7930391 52.4173859))",,,,,,,13.792999780720109,52.417337926263805,8.585714999955734e-09,0
302882276,yes,"POLYGON ((13.8020025 52.4176124, 13.8020939 52.417658, 13.8019882 52.4177368, 13.8019547 52.41772, 13.8019261 52.4177414, 13.8018682 52.4177125, 13.8020025 52.4176124))",,,,,,,13.801983077209758,52.41768069031141,1.4080689999615122e-08,0
302882277,yes,"POLYGON ((13.7931552 52.4177169, 13.7932512 52.4177427, 13.7932217 52.4177835, 13.7932588 52.4177934, 13.7932311 52.4178317, 13.7930975 52.4177957, 13.7931393 52.417742, 13.7931552 52.4177169))",,,,,,,13.793183103970705,52.41777552952554,1.0680925000078065e-08,0
302882278,yes,"POLYGON ((13.7947356 52.4181805, 13.7947449 52.4182981, 13.7946029 52.4183023, 13.7945936 52.4181836, 13.7946367 52.4181824, 13.7946351 52.4181616, 13.7947339 52.4181587, 13.7947356 52.4181805))",,,,,,,13.794670972833318,52.418233241660374,1.8939105000233813e-08,0
302882279,yes,"POLYGON ((13.7938416 52.4176183, 13.7939551 52.417649, 13.7939045 52.4177186, 13.7937927 52.4176884, 13.7938024 52.417675, 13.7937666 52.4176654, 13.7937898 52.4176335, 13.7938238 52.4176427, 13.7938416 52.4176183))",,,,,,,13.79386381135365,52.41766667614798,1.0727435000173277e-08,0
302882280,yes,"POLYGON ((13.7932578 52.4186935, 13.7933871 52.4187239, 13.7933994 52.4187044, 13.7934525 52.4187169, 13.7935474 52.4185671, 13.7934311 52.4185397, 13.7934055 52.4185802, 13.7933394 52.4185646, 13.7932578 52.4186935))",,,,,,,13.793403644331256,52.418634532535904,3.121901000040288e-08,0
302882281,yes,"POLYGON ((13.7947593 52.4190505, 13.7949169 52.4190643, 13.7949137 52.4190783, 13.7949344 52.4190801, 13.7949197 52.4191426, 13.7948944 52.4191404, 13.7948859 52.4191768, 13.7947328 52.4191635, 13.7947593 52.4190505))",,,,,,,13.794830549151804,52.41911324349433,1.932184000049856e-08,0
302882282,yes,"POLYGON ((13.7923486 52.4175094, 13.7924839 52.4175135, 13.7924768 52.4176006, 13.7923755 52.4175975, 13.7923734 52.4176227, 13.7922962 52.4176204, 13.7923024 52.4175447, 13.7923456 52.417546, 13.7923486 52.4175094))",,,,,,,13.792390852464798,52.417563731033525,1.595047500002131e-08,0
302882283,yes,"POLYGON ((13.7995897 52.4188989, 13.7994918 52.4189721, 13.7993198 52.4188797, 13.7993471 52.4188608, 13.7989786 52.4186801, 13.7990817 52.4186199, 13.7995007 52.4188246, 13.7994763 52.4188436, 13.7995897 52.4188989))",,,,,,,13.799299078585141,52.418791706209134,6.290778999847296e-08,0
302882284,yes,"POLYGON ((13.80105 52.4186126, 13.8011398 52.4185373, 13.80127 52.4185949, 13.8012578 52.4186052, 13.80132 52.4186327, 13.8012654 52.4186785, 13.8012077 52.418653, 13.8011847 52.4186723, 13.80105 52.4186126))",,,,,,,13.801182942027891,52.418612685629384,1.947368999990729e-08,0
302882285,yes,"POLYGON ((13.7980056 52.4185601, 13.7981426 52.4185802, 13.7981201 52.4186371, 13.7981587 52.4186427, 13.7981455 52.4186761, 13.7981894 52.4186826, 13.798171 52.4187292, 13.7979515 52.4186969, 13.7980056 52.4185601))",,,,,,,13.798066477868089,52.41864940450722,2.5265735000221646e-08,0
302882286,yes,"POLYGON ((13.790963 52.418162, 13.7910772 52.418212, 13.7909864 52.4182891, 13.7909551 52.4182753, 13.7909296 52.418297, 13.7908696 52.4182706, 13.790891 52.4182525, 13.7908681 52.4182425, 13.790963 52.418162))",,,,,,,13.790966029915936,52.418231740236955,1.5429279999999975e-08,0
302882287,yes,"POLYGON ((13.794983 52.4181927, 13.7949763 52.4181156, 13.7950056 52.4181146, 13.7950042 52.4180984, 13.7950847 52.4180958, 13.7950864 52.4181159, 13.7951371 52.4181143, 13.7951434 52.4181875, 13.794983 52.4181927))",,,,,,,13.795057678846959,52.41814761220527,1.3518780000087613e-08,0
302882288,yes,"POLYGON ((13.8011817 52.4181649, 13.8012707 52.4181011, 13.8012445 52.4180875, 13.8012858 52.4180579, 13.8014006 52.4181174, 13.8013362 52.4181637, 13.801361 52.4181765, 13.8012952 52.4182238, 13.8011817 52.4181649))",,,,,,,13.801292994003589,52.41814252828851,1.7630464999868653e-08,0
302882289,yes,"POLYGON ((13.7977747 52.4189874, 13.7979343 52.4190225, 13.7979225 52.4190426, 13.7979757 52.4190543, 13.797951 52.4190959, 13.7979041 52.4190856, 13.79789 52.4191094, 13.7977241 52.4190729, 13.7977747 52.4189874))",,,,,,,13.797844693736964,52.41905114474308,1.8098620001066345e-08,0
302882291,yes,"POLYGON ((13.7929568 52.4175393, 13.7930632 52.4175412, 13.7930597 52.4176153, 13.7930588 52.4176333, 13.7930034 52.4176323, 13.7930043 52.4176141, 13.7929079 52.4176124, 13.7929098 52.4175728, 13.7929552 52.4175736, 13.7929568 52.4175393))",,,,,,,13.79299753308317,52.41758425685609,1.0677145000088929e-08,0
302892153,yes,"POLYGON ((13.8032578 52.4182029, 13.8033367 52.4182806, 13.8032216 52.4183241, 13.8031427 52.4182464, 13.8032578 52.4182029))",,,,,,,13.803239699999999,52.41826349999999,1.2375420000187679e-08,0
302892154,yes,"POLYGON ((13.802996 52.4182622, 13.8029976 52.4181728, 13.8028128 52.4181716, 13.8028112 52.4182609, 13.802996 52.4182622))",,,,,,,13.802904417232211,52.41821687518871,1.6513879999894802e-08,0
302892155,yes,"POLYGON ((13.8029122 52.4179454, 13.8030703 52.4179667, 13.8030342 52.4180663, 13.8028761 52.4180449, 13.8029122 52.4179454))",,,,,,,13.802973211958909,52.41800582851775,1.6509589999719306e-08,0
302892158,yes,"POLYGON ((13.8021835 52.4180023, 13.8022847 52.418052, 13.8021793 52.4181317, 13.8020782 52.4180819, 13.8021835 52.4180023))",,,,,,,13.802181432868519,52.418066980987405,1.329776000056653e-08,0
302892160,yes,"POLYGON ((13.8029125 52.4184749, 13.8029165 52.4183825, 13.8027152 52.4183792, 13.8027112 52.4184716, 13.8029125 52.4184749))",,,,,,,13.802813850000001,52.41842705,1.8613320000015364e-08,0
302892161,yes,"POLYGON ((13.8032204 52.418452, 13.8031937 52.4185398, 13.8030186 52.41852, 13.8030453 52.4184322, 13.8032204 52.418452))",,,,,,,13.803119500000001,52.41848599999999,1.590243999990227e-08,0
302892162,yes,"POLYGON ((13.8018826 52.4180414, 13.8017192 52.4179981, 13.8017794 52.4179136, 13.8018103 52.4179218, 13.8018234 52.4179033, 13.801901 52.4179239, 13.8018905 52.4179385, 13.8019456 52.4179531, 13.8018826 52.4180414))",,,,,,,13.80183446549427,52.41797203200538,1.836905500008209e-08,0
302892281,yes,"POLYGON ((13.8051668 52.4169559, 13.8052122 52.4170619, 13.8050268 52.4170915, 13.8049814 52.4169854, 13.8051668 52.4169559))",,,,,,,13.805096787179757,52.41702367908399,2.1003239999847723e-08,0
302892282,yes,"POLYGON ((13.8045855 52.4168748, 13.8046286 52.416953, 13.8044986 52.4169796, 13.8044555 52.4169014, 13.8045855 52.4168748))",,,,,,,13.804542049999998,52.4169272,1.1312459999530135e-08,0
302892480,yes,"POLYGON ((13.8126397 52.4177682, 13.8126297 52.4176868, 13.8127533 52.4176812, 13.8127633 52.4177626, 13.8126397 52.4177682))",,,,,,,13.812696500000003,52.4177247,1.011704000032596e-08,2
302892481,yes,"POLYGON ((13.812537 52.4176603, 13.8123819 52.417662, 13.8123796 52.4175863, 13.8125348 52.4175845, 13.812537 52.4176603))",,,,,,,13.812458341745636,52.417623270621625,1.1756550000124164e-08,2
302892482,yes,"POLYGON ((13.813045 52.4178954, 13.8128916 52.4179135, 13.8129225 52.418011, 13.813076 52.4179929, 13.813045 52.4178954))",,,,,,,13.8129837781113,52.41795320492789,1.552157000034023e-08,2
302892483,yes,"POLYGON ((13.8132363 52.4178869, 13.8133584 52.4178809, 13.8133708 52.4179732, 13.8132487 52.4179793, 13.8132363 52.4178869))",,,,,,,13.813303539167837,52.41793007638304,1.1350954999857329e-08,2
302892484,yes,"POLYGON ((13.8133526 52.4177067, 13.8132097 52.4177089, 13.8132061 52.4176217, 13.813349 52.4176195, 13.8133526 52.4177067))",,,,,,,13.813279349999997,52.4176642,1.2468799999930527e-08,2
302892485,yes,"POLYGON ((13.8135774 52.4178347, 13.8137216 52.4178189, 13.8137456 52.4179005, 13.8136014 52.4179162, 13.8135774 52.4178347))",,,,,,,13.813661513880966,52.41786757209692,1.2137510000141724e-08,2
302892486,yes,"POLYGON ((13.8052032 52.4176558, 13.8050492 52.417682, 13.8050863 52.4177629, 13.8052402 52.4177366, 13.8052032 52.4176558))",,,,,,,13.805144706764873,52.417709325738365,1.3419420000067244e-08,0
302892487,yes,"POLYGON ((13.803636 52.4174348, 13.8034498 52.4174614, 13.8034117 52.4173621, 13.8035979 52.4173355, 13.803636 52.4174348))",,,,,,,13.803523849999998,52.41739844999999,1.950312000032469e-08,0
302892488,yes,"POLYGON ((13.8046728 52.4172772, 13.8045096 52.4172907, 13.8044919 52.4172116, 13.8046551 52.417198, 13.8046728 52.4172772))",,,,,,,13.804582366670921,52.41724437271207,1.3157115000258299e-08,0
302892489,yes,"POLYGON ((13.8060236 52.4175687, 13.8060245 52.4174905, 13.8061604 52.417491, 13.8061596 52.4175693, 13.8060236 52.4175687))",,,,,,,13.806092039366295,52.417529879906716,1.063855499975676e-08,0
302892490,yes,"POLYGON ((13.8063543 52.4175674, 13.8062402 52.4175646, 13.8062457 52.4174801, 13.8063598 52.4174829, 13.8063543 52.4175674))",,,,,,,13.8063,52.41752375,9.656850000020885e-09,0
302892491,yes,"POLYGON ((13.8065593 52.4175799, 13.8064472 52.4175732, 13.8064601 52.4174932, 13.8065721 52.4174999, 13.8065593 52.4175799))",,,,,,,13.80650967336214,52.41753655585179,9.050094999688966e-09,0
302892492,yes,"POLYGON ((13.8068403 52.4176142, 13.8067189 52.4175966, 13.8067464 52.4175262, 13.8068677 52.4175439, 13.8068403 52.4176142))",,,,,,,13.806793308331185,52.41757022552159,9.021465000592072e-09,0
302892493,yes,"POLYGON ((13.8072033 52.4176462, 13.8069587 52.417614, 13.8069889 52.4175286, 13.8072335 52.4175607, 13.8072033 52.4176462))",,,,,,,13.807096122447694,52.417587378979405,2.1872000000206374e-08,0
302892494,yes,"POLYGON ((13.8076135 52.4177062, 13.8074865 52.4176896, 13.8075206 52.4175923, 13.8076476 52.4176089, 13.8076135 52.4177062))",,,,,,,13.80756705,52.41764925,1.2923159999848698e-08,0
302892495,yes,"POLYGON ((13.8078523 52.4177457, 13.8077145 52.417728, 13.8077481 52.4176311, 13.8078859 52.4176489, 13.8078523 52.4177457))",,,,,,,13.807800189325144,52.41768842159304,1.3942329999442273e-08,0
302892496,yes,"POLYGON ((13.8080831 52.417771, 13.8079482 52.4177542, 13.8079799 52.4176595, 13.8081147 52.4176763, 13.8080831 52.417771))",,,,,,,13.808031471703048,52.41771525544144,1.3302015000298628e-08,0
302892497,yes,"POLYGON ((13.8088787 52.4178297, 13.8087334 52.4178384, 13.8087195 52.4177513, 13.8088647 52.4177427, 13.8088787 52.4178297))",,,,,,,13.808799062966665,52.41779053151121,1.276468000019379e-08,0
302892498,yes,"POLYGON ((13.8093768 52.4177876, 13.8092356 52.4178033, 13.8092094 52.417716, 13.8093506 52.4177003, 13.8093768 52.4177876))",,,,,,,13.809293099999998,52.4177518,1.2738100000199789e-08,0
302892499,yes,"POLYGON ((13.8096034 52.4177758, 13.8094743 52.4177904, 13.8094498 52.4177093, 13.8095789 52.4176948, 13.8096034 52.4177758))",,,,,,,13.809526587625914,52.41774257797606,1.0820030000312643e-08,2
302892500,yes,"POLYGON ((13.8099043 52.4177552, 13.8096711 52.4177783, 13.8096497 52.4176978, 13.8098829 52.4176747, 13.8099043 52.4177552))",,,,,,,13.809777,52.4177265,1.9266940000667684e-08,2
302892501,yes,"POLYGON ((13.8102394 52.4177187, 13.8100288 52.4177397, 13.8100061 52.4176546, 13.8102167 52.4176337, 13.8102394 52.4177187))",,,,,,,13.810122730132319,52.41768667787461,1.838709499972133e-08,2
302892502,yes,"POLYGON ((13.8102142 52.4178577, 13.8104553 52.4178413, 13.8104709 52.4179263, 13.8102298 52.4179427, 13.8102142 52.4178577))",,,,,,,13.810342550000001,52.41789200000001,2.0749339999596004e-08,2
302892503,yes,"POLYGON ((13.811036 52.417862, 13.8111667 52.4178705, 13.811151 52.4179603, 13.8110203 52.4179518, 13.811036 52.417862))",,,,,,,13.811093499999997,52.417911149999995,1.1870309999761404e-08,2
302892504,yes,"POLYGON ((13.8111483 52.4177419, 13.8110246 52.4177334, 13.8110402 52.4176499, 13.8111638 52.4176584, 13.8111483 52.4177419))",,,,,,,13.811094223127679,52.41769590549873,1.0456950000211427e-08,2
302892505,yes,"POLYGON ((13.81142 52.4177583, 13.8112804 52.4177473, 13.8112961 52.4176735, 13.8114357 52.4176846, 13.81142 52.4177583))",,,,,,,13.811358034683591,52.41771592285044,1.0468985000367567e-08,2
302892506,yes,"POLYGON ((13.8114345 52.4178868, 13.8113081 52.4178757, 13.8112924 52.4179417, 13.8114188 52.4179528, 13.8114345 52.4178868))",,,,,,,13.811363450000004,52.41791425,8.51667000008585e-09,2
302892507,yes,"POLYGON ((13.8117336 52.4177844, 13.811603 52.4177772, 13.8116155 52.4176944, 13.8117445 52.4177021, 13.8117336 52.4177844))",,,,,,,13.811674061683311,52.41773960097233,1.080215500021328e-08,2
302892508,yes,"POLYGON ((13.8117336 52.4177844, 13.8117445 52.4177021, 13.8118983 52.4177097, 13.8118874 52.417792, 13.8117336 52.4177844))",,,,,,,13.81181595,52.417747049999996,1.2740579999810288e-08,2
302892509,yes,"POLYGON ((13.8117249 52.417914, 13.8120076 52.4179319, 13.8119886 52.4180434, 13.8117059 52.4180255, 13.8117249 52.417914))",,,,,,,13.811856750000002,52.41797870000001,3.1861149999711934e-08,2
302892510,yes,"POLYGON ((13.8121405 52.4177592, 13.8120027 52.4177568, 13.8120068 52.4176696, 13.8121446 52.417672, 13.8121405 52.4177592))",,,,,,,13.812073649999999,52.4177144,1.2025999999355188e-08,2
302892511,yes,"POLYGON ((13.8060236 52.4175687, 13.8058522 52.4175685, 13.8058543 52.4174624, 13.8060254 52.4174637, 13.8060245 52.4174905, 13.8060236 52.4175687))",,,,,,,13.805938615952586,52.41751584922423,1.805377000004199e-08,0
302892512,yes,"POLYGON ((13.8125219 52.4178064, 13.8125083 52.4176915, 13.8126297 52.4176868, 13.8126397 52.4177682, 13.8125983 52.4177717, 13.812602 52.4178029, 13.8125219 52.4178064))",,,,,,,13.812571064766184,52.41774230220216,1.2663295000440418e-08,2
302892513,yes,"POLYGON ((13.805248 52.4174876, 13.8050402 52.4174569, 13.8050717 52.4173775, 13.8051527 52.4173895, 13.8051606 52.4173694, 13.8052874 52.4173881, 13.805248 52.4174876))",,,,,,,13.805167885502279,52.41742670502224,2.0156385000193334e-08,0
302892514,yes,"POLYGON ((13.8088169 52.4179965, 13.8090279 52.4180062, 13.8090141 52.4181174, 13.8088873 52.4181115, 13.8088907 52.4180844, 13.8088064 52.4180805, 13.8088169 52.4179965))",,,,,,,13.808922899866493,52.41805271079731,2.1293504999984988e-08,0
302892515,yes,"POLYGON ((13.8092394 52.4179652, 13.8094863 52.4179769, 13.8094738 52.4180747, 13.8092793 52.4180655, 13.8092824 52.4180414, 13.80923 52.4180389, 13.8092394 52.4179652))",,,,,,,13.809362228762748,52.418018174463974,2.3023599999912e-08,0
302892516,yes,"POLYGON ((13.8106609 52.4178242, 13.8107962 52.4178318, 13.8107796 52.4179424, 13.8107003 52.4179379, 13.8107036 52.4179158, 13.8106476 52.4179127, 13.8106609 52.4178242))",,,,,,,13.810724422357948,52.41787950155175,1.3840365000168997e-08,2
302892517,yes,"POLYGON ((13.8121975 52.417939, 13.8123526 52.417944, 13.8123454 52.4180288, 13.812306 52.4180276, 13.8123039 52.4180521, 13.8122167 52.4180493, 13.8122186 52.418027, 13.8121901 52.4180261, 13.8121975 52.417939))",,,,,,,13.812269759009464,52.4179916852194,1.5404555000312858e-08,2
302892518,yes,"POLYGON ((13.8044031 52.4173754, 13.8042362 52.4173791, 13.8042345 52.4173511, 13.8041746 52.4173524, 13.8041714 52.4172982, 13.8042262 52.417297, 13.804224 52.4172609, 13.8043962 52.4172571, 13.8044031 52.4173754))",,,,,,,13.804299596753744,52.417318694635874,2.3217764999379367e-08,0
302892519,yes,"POLYGON ((13.810636 52.4176657, 13.8104895 52.4176645, 13.8104901 52.417634, 13.8104504 52.4176337, 13.8104512 52.4175958, 13.8104916 52.4175961, 13.8104922 52.417569, 13.810638 52.4175701, 13.810636 52.4176657))",,,,,,,13.810554792288706,52.41761713085746,1.548914500030252e-08,2
302892770,yes,"POLYGON ((13.8075312 52.4158329, 13.807328 52.4158697, 13.8073337 52.4158815, 13.8072946 52.4158885, 13.8073207 52.4159422, 13.8073535 52.4159363, 13.8073629 52.4159554, 13.8075136 52.4159282, 13.8075019 52.415904, 13.8075606 52.4158934, 13.8075312 52.4158329))",,,,,,,13.807428393146795,52.415894726629524,1.9580255000467234e-08,0
302892771,yes,"POLYGON ((13.8098827 52.4157227, 13.8099474 52.4157409, 13.8099579 52.415727, 13.8099983 52.4157384, 13.8100394 52.41575, 13.81003 52.4157624, 13.8100764 52.4157755, 13.8099966 52.4158808, 13.8099158 52.415858, 13.8099375 52.4158294, 13.8098258 52.415798, 13.8098827 52.4157227))",,,,,,,13.809955728173987,52.415793422947054,2.1839339999429097e-08,2
302892772,yes,"POLYGON ((13.8095223 52.4156155, 13.8096501 52.4156489, 13.8095684 52.4157651, 13.8094406 52.4157317, 13.8095223 52.4156155))",,,,,,,13.809545350000002,52.415690299999994,1.7579140000112897e-08,0
302892773,yes,"POLYGON ((13.80917 52.4156768, 13.8092922 52.4156903, 13.8092632 52.4157879, 13.809141 52.4157744, 13.80917 52.4156768))",,,,,,,13.8092166,52.41573234999999,1.2318219999605209e-08,0
302892774,yes,"POLYGON ((13.8094793 52.4153976, 13.8093422 52.4153703, 13.8093855 52.4152893, 13.8095226 52.4153166, 13.8094793 52.4153976))",,,,,,,13.809432399999999,52.41534345,1.2287190000166052e-08,0
302892775,yes,"POLYGON ((13.8092122 52.4153477, 13.8090887 52.4153523, 13.8090803 52.4152683, 13.8092038 52.4152637, 13.8092122 52.4153477))",,,,,,,13.809146250000001,52.415307999999996,1.0412640000160795e-08,0
302892776,yes,"POLYGON ((13.8084513 52.4157636, 13.8085646 52.4157552, 13.8085883 52.4158736, 13.808475 52.4158821, 13.8084513 52.4157636))",,,,,,,13.808519792489836,52.41581862730327,1.36206499999065e-08,0
302892777,yes,"POLYGON ((13.8084143 52.4154046, 13.8085511 52.415385, 13.8085184 52.4153003, 13.8083816 52.4153199, 13.8084143 52.4154046))",,,,,,,13.80846635,52.41535245,1.2227880000348903e-08,0
302892778,yes,"POLYGON ((13.8082248 52.415785, 13.8083196 52.4157666, 13.8083456 52.4158162, 13.8082508 52.4158346, 13.8082248 52.415785))",,,,,,,13.808285200000002,52.41580060000001,5.180480000066655e-09,0
302892779,yes,"POLYGON ((13.8080681 52.4158207, 13.8081629 52.4158031, 13.8082034 52.4158844, 13.8081086 52.415902, 13.8080681 52.4158207))",,,,,,,13.808135749999998,52.41585255,8.420040000428514e-09,0
302892780,yes,"POLYGON ((13.8078778 52.4156155, 13.8078334 52.4155281, 13.8077089 52.4155516, 13.8077533 52.415639, 13.8078778 52.4156155))",,,,,,,13.80779335,52.41558355,1.1924699999674502e-08,0
302892781,yes,"POLYGON ((13.807621 52.4156581, 13.8074995 52.4156823, 13.8074582 52.415605, 13.8075798 52.4155808, 13.807621 52.4156581))",,,,,,,13.80753962008523,52.415631545678906,1.039406500002313e-08,0
302892782,yes,"POLYGON ((13.8073401 52.4157133, 13.807211 52.4157361, 13.8071719 52.4156537, 13.8073009 52.4156309, 13.8073401 52.4157133))",,,,,,,13.807255979459567,52.415683504533035,1.1526339999944914e-08,0
302892783,yes,"POLYGON ((13.8147069 52.4170265, 13.814661 52.4170911, 13.8145273 52.4170557, 13.8145732 52.4169911, 13.8147069 52.4170265))",,,,,,,13.814617100000001,52.4170411,1.0261880000254041e-08,2
302892784,yes,"POLYGON ((13.8141662 52.416894, 13.8142702 52.4169188, 13.8142192 52.4169984, 13.8141152 52.4169737, 13.8141662 52.416894))",,,,,,,13.814192692828472,52.41694621920677,9.545849999847744e-09,2
302892785,yes,"POLYGON ((13.8067347 52.4159994, 13.8068977 52.4159675, 13.806945 52.4160574, 13.806782 52.4160893, 13.8067347 52.4159994))",,,,,,,13.806839849999998,52.416028399999995,1.6162570000462403e-08,0
302892786,yes,"POLYGON ((13.8136119 52.4167718, 13.8137346 52.4168059, 13.8136793 52.4168799, 13.8135567 52.4168458, 13.8136119 52.4167718))",,,,,,,13.813645631288603,52.41682584672054,1.0960124999824026e-08,2
302892787,yes,"POLYGON ((13.8064655 52.416039, 13.806643 52.416012, 13.806678 52.4160974, 13.8065005 52.4161245, 13.8064655 52.416039))",,,,,,,13.806571734340212,52.416068229029655,1.6114125000013326e-08,0
302892788,yes,"POLYGON ((13.8134233 52.4171234, 13.8135323 52.4171406, 13.8135042 52.4172071, 13.8133952 52.4171899, 13.8134233 52.4171234))",,,,,,,13.813463750000002,52.417165250000004,7.73181999957503e-09,2
302892789,yes,"POLYGON ((13.8063626 52.4158777, 13.8062312 52.4158943, 13.8062049 52.4158168, 13.8063364 52.4158003, 13.8063626 52.4158777))",,,,,,,13.806283758672375,52.41584727380986,1.0615239999877971e-08,0
302892790,yes,"POLYGON ((13.8147062 52.4168375, 13.8145691 52.4168041, 13.8146211 52.4167248, 13.8147582 52.4167583, 13.8147062 52.4168375))",,,,,,,13.814663639360733,52.4167811692435,1.260457500033348e-08,2
302892791,yes,"POLYGON ((13.8141025 52.4166233, 13.8141869 52.4166757, 13.814283 52.4166181, 13.8141985 52.4165657, 13.8141025 52.4166233))",,,,,,,13.814192733384118,52.41662069951838,9.897339999908383e-09,2
302892792,yes,"POLYGON ((13.8059018 52.416104, 13.8060512 52.4161042, 13.8060508 52.4161905, 13.8059014 52.4161903, 13.8059018 52.416104))",,,,,,,13.805976299999998,52.416147249999995,1.2893299999986758e-08,0
302892793,yes,"POLYGON ((13.8135222 52.4164586, 13.8133564 52.4163736, 13.8134703 52.4162911, 13.813636 52.4163761, 13.8135222 52.4164586))",,,,,,,13.813496216620363,52.41637484985056,2.3351624999526356e-08,2
302892794,yes,"POLYGON ((13.8056286 52.416071, 13.8057982 52.4160915, 13.8057712 52.4161747, 13.8056015 52.4161542, 13.8056286 52.416071))",,,,,,,13.805699871745844,52.41612285369363,1.4669404999757843e-08,0
302892795,yes,"POLYGON ((13.8130296 52.4166144, 13.8131522 52.4166446, 13.8130973 52.4167183, 13.8130255 52.4167651, 13.8128621 52.4167264, 13.8129169 52.4166565, 13.8129809 52.4166732, 13.8130296 52.4166144))",,,,,,,13.81301286889149,52.41669258374985,2.3549595000022958e-08,2
302892796,yes,"POLYGON ((13.8131746 52.4164217, 13.8129408 52.4163566, 13.8129892 52.4162919, 13.8132231 52.416357, 13.8131746 52.4164217))",,,,,,,13.813081933367132,52.41635680002365,1.828419000072415e-08,2
302892797,yes,"POLYGON ((13.8124148 52.4164459, 13.8125423 52.4164789, 13.8124845 52.4165618, 13.8123571 52.4165288, 13.8124148 52.4164459))",,,,,,,13.812449681009323,52.41650384613554,1.2471354999783208e-08,2
302892798,yes,"POLYGON ((13.8120316 52.4163076, 13.8121517 52.4163433, 13.8120825 52.4164298, 13.8119624 52.4163941, 13.8120316 52.4163076))",,,,,,,13.812057050000002,52.4163687,1.2859089999871891e-08,2
302892799,yes,"POLYGON ((13.811747 52.4163626, 13.8118512 52.4164141, 13.811745 52.416494, 13.8116408 52.4164426, 13.811747 52.4163626))",,,,,,,13.811746000254201,52.416428316632235,1.3794780000090164e-08,2
302892800,yes,"POLYGON ((13.812002 52.41609, 13.8118747 52.4160451, 13.811944 52.4159721, 13.8120712 52.416017, 13.812002 52.41609))",,,,,,,13.81197296776209,52.416031052226735,1.2398574999938295e-08,2
302892801,yes,"POLYGON ((13.8113173 52.4161395, 13.811445 52.4161735, 13.8113938 52.4162452, 13.811266 52.4162113, 13.8113173 52.4161395))",,,,,,,13.811355508412955,52.416192371929185,1.0905999999975651e-08,2
302892802,yes,"POLYGON ((13.811743 52.4160257, 13.8116506 52.4159897, 13.8117092 52.4159338, 13.8118016 52.4159698, 13.811743 52.4160257))",,,,,,,13.8117261,52.41597975,7.274760000082961e-09,2
