,building,geometry,amenity,healthcare,healthcare:speciality,building:levels,school_type,type,members,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
112245673,yes,"POLYGON ((6.0493834 51.0015604, 6.0493604 51.0015076, 6.049378 51.0015046, 6.0494019 51.0014796, 6.0493992 51.0014735, 6.0495172 51.0014532, 6.0495511 51.0015316, 6.0494978 51.0015408, 6.0493834 51.0015604))",,,,,,,,6.0494562487887364,51.001508203277986,1.3100575000078989e-08,1
112245680,yes,"POLYGON ((6.0489801 51.0018479, 6.0489315 51.0017349, 6.0489968 51.0017237, 6.0490718 51.0017111, 6.0490733 51.0017141, 6.0490988 51.0017743, 6.0491569 51.0017645, 6.0491782 51.0018143, 6.0489801 51.0018479))",,,,,,,,6.049043258455222,51.00178174117795,2.0112300000030984e-08,1
112245681,yes,"POLYGON ((6.0501055 51.0022229, 6.0500801 51.0021639, 6.0502425 51.002136, 6.0502663 51.002191, 6.050268 51.0021951, 6.0501987 51.0022071, 6.0501055 51.0022229))",,,,,,,,6.050174086457347,51.0021795040994,1.0315225000002742e-08,1
112245682,yes,"POLYGON ((6.0504891 51.0018834, 6.0504531 51.0017926, 6.0505903 51.0017707, 6.0506209 51.0018469, 6.0506267 51.0018615, 6.0506207 51.0018625, 6.0504891 51.0018834))",,,,,,,,6.05053983809425,51.001827079203466,1.3274199999655724e-08,1
112245688,yes,"POLYGON ((6.0488483 51.0021678, 6.0488335 51.0021329, 6.0487702 51.0021438, 6.0486807 51.0021588, 6.0486701 51.0021604, 6.0486496 51.0021122, 6.048813 51.0020846, 6.0488021 51.0020588, 6.0488771 51.0020461, 6.0489054 51.0021127, 6.0489233 51.0021552, 6.048918 51.0021562, 6.0488483 51.0021678))",,,,,,,,6.048803202795823,51.00211466320565,1.7251099999703984e-08,1
112245689,yes,"POLYGON ((6.0493506 51.0025327, 6.0493248 51.0024757, 6.0493866 51.002465, 6.0493867 51.002464, 6.0494268 51.0024576, 6.0494515 51.0025169, 6.0493506 51.0025327))",,,,,,,,6.0493887265601645,51.002495542874854,6.333445000283981e-09,1
112245693,yes,"POLYGON ((6.0505546 51.0021557, 6.0506329 51.0021393, 6.0506472 51.0021586, 6.0506503 51.0021577, 6.0506751 51.0021912, 6.0507289 51.0022646, 6.050651 51.0022871, 6.0505546 51.0021557))",,,,,,,,6.050642466056967,51.00221196961866,1.207479499964316e-08,1
112245701,yes,"POLYGON ((6.048903 51.0016819, 6.0488768 51.0016196, 6.0490386 51.0015922, 6.0490643 51.0016526, 6.0490651 51.0016546, 6.0490096 51.001664, 6.048903 51.0016819))",,,,,,,,6.048970929401209,51.00163708882353,1.0824090000351137e-08,1
112245703,yes,"POLYGON ((6.0488135 51.002541, 6.0487669 51.0024262, 6.0489505 51.0023965, 6.0489962 51.0025088, 6.0489972 51.0025113, 6.0489467 51.0025196, 6.0488135 51.002541))",,,,,,,,6.048882053829,51.00246878523637,2.2481929999533804e-08,1
112245705,yes,"POLYGON ((6.0489975 51.0027097, 6.0489633 51.0026272, 6.0491023 51.0026044, 6.0491297 51.0026695, 6.0491369 51.0026872, 6.0489975 51.0027097))",,,,,,,,6.0490501015214555,51.00265712767275,1.2292169999322681e-08,1
112245706,yes,"POLYGON ((6.0503 51.0023762, 6.0502537 51.0023089, 6.0503132 51.0022927, 6.0503012 51.0022752, 6.0503578 51.0022596, 6.0503635 51.0022581, 6.0504025 51.002315, 6.0504215 51.0023431, 6.0503 51.0023762))",,,,,,,,6.050337794411897,51.002319989291685,1.1029654999795929e-08,1
112307266,yes,"POLYGON ((6.0512839 50.9996617, 6.0512665 50.9996183, 6.0512456 50.9995658, 6.0512491 50.9995651, 6.0513421 50.9995503, 6.0513806 50.9996461, 6.0512839 50.9996617))",,,,,,,,6.051313013550035,50.99960596680279,9.866099999801603e-09,1
112310915,yes,"POLYGON ((6.0413236 50.9985637, 6.0417059 50.9984964, 6.04166 50.9984001, 6.0412828 50.9984707, 6.0413236 50.9985637))",,,,,,,,6.0414944109822395,50.99848255696583,3.893232000041642e-08,1
112394327,yes,"POLYGON ((6.0336299 51.0034348, 6.0335309 51.0033239, 6.0336641 51.0032766, 6.0337056 51.0033232, 6.0337431 51.0033098, 6.0338006 51.0033743, 6.0337951 51.0033763, 6.0336299 51.0034348))",,,,,,,,6.03366193094665,51.00335474261659,2.2640885000493543e-08,1
112394328,yes,"POLYGON ((6.0352103 51.0010247, 6.0351715 51.000984, 6.0351149 51.0009172, 6.0352022 51.0008844, 6.035213 51.0008971, 6.0352509 51.0008844, 6.0352785 51.0009134, 6.035299 51.0009065, 6.0353415 51.0009563, 6.0353574 51.0009752, 6.0353169 51.0009889, 6.0352103 51.0010247))",,,,,,,,6.035234051185785,51.00095033253486,1.9447740000672888e-08,1
112394329,yes,"POLYGON ((6.0331042 51.0045574, 6.033147 51.0045409, 6.0332525 51.0046538, 6.0332559 51.0046526, 6.0332621 51.0046592, 6.0332156 51.0046764, 6.0331734 51.0046315, 6.033119 51.0045737, 6.0331042 51.0045574))",,,,,,,,6.0331815545005005,51.00460892480225,6.989464999955005e-09,1
112394330,yes,"POLYGON ((6.0327188 51.0039374, 6.0327932 51.0039116, 6.0328091 51.003929, 6.0328528 51.0039771, 6.0328451 51.0039799, 6.0328929 51.0040333, 6.0328278 51.004057, 6.0327188 51.0039374))",,,,,,,,6.032806962199549,51.00398296916897,1.1089180000273534e-08,1
112394331,yes,"POLYGON ((6.0354063 51.0013916, 6.0353501 51.0013209, 6.0353256 51.0012922, 6.0353904 51.0012685, 6.0354173 51.0013009, 6.0354234 51.0013062, 6.0354997 51.001278, 6.0355158 51.0012981, 6.0355473 51.0013383, 6.0354063 51.0013916))",,,,,,,,6.035434981726632,51.00132673279468,1.4364774999867654e-08,1
112394332,yes,"POLYGON ((6.0363556 51.0027235, 6.0363053 51.0026727, 6.0363143 51.0026689, 6.036356 51.0026519, 6.0363684 51.0026633, 6.0364085 51.0027027, 6.0363556 51.0027235))",,,,,,,,6.036356598872726,51.002687725212866,3.719000000009737e-09,1
112394333,yes,"POLYGON ((6.0338889 51.0033504, 6.0337893 51.0032501, 6.0339431 51.0031892, 6.0339954 51.0032419, 6.0340424 51.0032896, 6.0338889 51.0033504))",,,,,,,,6.033915940041251,51.00326979782129,2.1479215000268862e-08,1
112394334,yes,"POLYGON ((6.0328675 51.00363, 6.0328584 51.0036171, 6.0328138 51.0035515, 6.0328038 51.0035364, 6.0328795 51.0035159, 6.0328898 51.003531, 6.0329404 51.0035173, 6.0329938 51.0035958, 6.0328675 51.00363))",,,,,,,,6.032897922759112,51.00356954635794,1.3120005000160208e-08,1
112394335,yes,"POLYGON ((6.0333083 51.0041199, 6.0332712 51.0040775, 6.0333151 51.0040647, 6.0333488 51.0041019, 6.0333083 51.0041199))",,,,,,,,6.033310485015643,51.00409122948086,2.2247199999495115e-09,1
112394336,yes,"POLYGON ((6.034057 51.0046692, 6.0339688 51.0045747, 6.0340578 51.0045419, 6.0340847 51.0045708, 6.0340868 51.0045701, 6.0341477 51.0046356, 6.034057 51.0046692))",,,,,,,,6.03405821470337,51.004605484708,1.1462645000099264e-08,1
112394337,yes,"POLYGON ((6.0342299 51.0005509, 6.0342241 51.000536, 6.034193 51.0004534, 6.0341921 51.0004507, 6.0342177 51.0004467, 6.0343714 51.0004232, 6.0343948 51.0004832, 6.034429 51.000478, 6.0344449 51.0005183, 6.0342904 51.0005418, 6.0342299 51.0005509))",,,,,,,,6.034309427726377,51.00048811122803,2.0590405000373834e-08,1
112394338,yes,"POLYGON ((6.0340273 51.0048272, 6.034088 51.004806, 6.0340576 51.0047677, 6.0339986 51.0047911, 6.0340273 51.0048272))",,,,,,,,6.034043166615027,51.004797888880276,2.885384999987824e-09,1
112394339,yes,"POLYGON ((6.0346378 51.0028537, 6.0346367 51.0028548, 6.0345033 51.0027281, 6.0345919 51.0026911, 6.0346975 51.0027918, 6.0346771 51.0028003, 6.0347675 51.0028864, 6.034701 51.002914, 6.0346382 51.0028544, 6.0346378 51.0028537))",,,,,,,,6.034635059211198,51.00279804653927,2.1084684999994946e-08,1
112394340,yes,"POLYGON ((6.03439 51.0031398, 6.0343226 51.0030764, 6.0343744 51.0030543, 6.0344228 51.0030337, 6.0344241 51.0030334, 6.0344915 51.0030968, 6.03439 51.0031398))",,,,,,,,6.034407021935789,51.00308654287019,9.347304999760603e-09,1
112394341,yes,"POLYGON ((6.035196 51.0039366, 6.0351567 51.0038784, 6.0352761 51.0038462, 6.0353155 51.0038357, 6.035355 51.0038941, 6.035196 51.0039366))",,,,,,,,6.035255845513508,51.00388616619821,1.0949800000204078e-08,1
112394342,yes,"POLYGON ((6.0348178 51.0012897, 6.0348079 51.0012783, 6.0347634 51.0012259, 6.0347768 51.0012215, 6.0347302 51.0011669, 6.0348514 51.0011257, 6.0349176 51.001203, 6.0349551 51.0011903, 6.0349896 51.0012314, 6.0349386 51.0012487, 6.034856 51.0012768, 6.0348178 51.0012897))",,,,,,,,6.034849356379505,51.00120907858406,2.1587809999906618e-08,1
112394343,yes,"POLYGON ((6.0343842 51.0047186, 6.0343538 51.0046888, 6.0343178 51.0046802, 6.0343122 51.0046367, 6.0343066 51.0045906, 6.0344398 51.0046248, 6.0344916 51.004675, 6.0343842 51.0047186))",,,,,,,,6.03438682557024,51.00465495771391,1.3384099999523512e-08,1
112394345,yes,"POLYGON ((6.036309 51.0017734, 6.0362739 51.0017553, 6.0363323 51.0017103, 6.0363674 51.0017283, 6.036309 51.0017734))",,,,,,,,6.036320643111195,51.00174183532262,2.635374999958868e-09,1
112394347,yes,"POLYGON ((6.0346035 51.0038885, 6.0344986 51.0038688, 6.0344886 51.0038551, 6.034497 51.0038378, 6.0344703 51.0038327, 6.0344887 51.0037934, 6.0345235 51.0037865, 6.0345651 51.0037827, 6.0345966 51.0037832, 6.0346116 51.0037846, 6.0346337 51.0037879, 6.0346199 51.003817, 6.034646 51.0038215, 6.0346579 51.0038238, 6.0346435 51.0038552, 6.0346311 51.0038812, 6.0346035 51.0038885))",,,,,,,,6.034565697700401,51.00383277405109,1.4271780000070391e-08,1
112394348,yes,"POLYGON ((6.0357341 51.0041027, 6.0356885 51.0040357, 6.0357072 51.0040304, 6.0358148 51.0040014, 6.0358187 51.0040069, 6.0358604 51.0040687, 6.0357341 51.0041027))",,,,,,,,6.035774465139109,51.00405205011339,1.0058109999827535e-08,1
112394349,yes,"POLYGON ((6.0367352 51.0029462, 6.0366914 51.0029024, 6.0367447 51.0028791, 6.0367885 51.002923, 6.0367352 51.0029462))",,,,,,,,6.036739952290853,51.002912667152685,3.355554999791587e-09,1
112394350,yes,"POLYGON ((6.0365138 51.0019074, 6.0366003 51.0018385, 6.0366433 51.001862, 6.0366072 51.0018907, 6.0366675 51.001921, 6.0366186 51.0019598, 6.0365138 51.0019074))",,,,,,,,6.036593694564599,51.00190218464746,8.769395000263837e-09,1
112394351,yes,"POLYGON ((6.0335879 51.004544, 6.0334997 51.0044499, 6.0335817 51.0044195, 6.0336112 51.0044508, 6.0336663 51.0045095, 6.0336699 51.0045136, 6.0335879 51.004544))",,,,,,,,6.033584871602087,51.00448174167601,1.0412420000532864e-08,1
112394352,yes,"POLYGON ((6.0343226 51.0002186, 6.034313 51.0001782, 6.0343057 51.0001464, 6.0343186 51.000145, 6.0343463 51.0001425, 6.0344119 51.0001367, 6.0344291 51.0002089, 6.0343226 51.0002186))",,,,,,,,6.034367262291034,51.000177608485544,7.862479999527232e-09,1
112394353,yes,"POLYGON ((6.0349352 51.004444, 6.0350272 51.0044192, 6.0350342 51.0044293, 6.0350736 51.0044882, 6.0350922 51.0045162, 6.0350004 51.0045409, 6.0349352 51.004444))",,,,,,,,6.035013798969882,51.00448002663782,1.0536010000159774e-08,1
112394354,yes,"POLYGON ((6.0364377 51.0018231, 6.0363591 51.0017829, 6.0363549 51.0017807, 6.0364306 51.0017221, 6.0364324 51.0017226, 6.0364809 51.0017485, 6.0365124 51.0017651, 6.0364377 51.0018231))",,,,,,,,6.036433826479101,51.001772659047894,8.024045000364734e-09,1
112394355,yes,"POLYGON ((6.0349441 51.0007538, 6.0348689 51.0006794, 6.034902 51.0006503, 6.0349419 51.0006341, 6.0349885 51.0006155, 6.0349548 51.0005821, 6.0350245 51.0005541, 6.0350962 51.0006056, 6.0350214 51.0006358, 6.0350838 51.0006977, 6.0349441 51.0007538))",,,,,,,,6.034986149227867,51.000659968520026,2.2360504999890172e-08,1
112394356,yes,"POLYGON ((6.0347442 51.0041367, 6.0346775 51.0040377, 6.0347168 51.004027, 6.0348347 51.0039953, 6.0348607 51.0039885, 6.0349276 51.0040877, 6.034849 51.0041088, 6.0347442 51.0041367))",,,,,,,,6.0348025201016124,51.00406260550182,2.147865999948793e-08,1
112394357,yes,"POLYGON ((6.0353792 51.0044133, 6.035329 51.0043388, 6.0354568 51.0043046, 6.0355069 51.0043789, 6.0353792 51.0044133))",,,,,,,,6.0354179484789325,51.00435890881022,1.1224745000462547e-08,1
112394358,yes,"POLYGON ((6.0330151 51.0050713, 6.0329569 51.0050095, 6.0330426 51.0049773, 6.0330854 51.0049615, 6.0331436 51.0050232, 6.0330151 51.0050713))",,,,,,,,6.033050215199903,51.00501634488132,1.07434349995852e-08,1
112394359,yes,"POLYGON ((6.0330653 51.004206, 6.0330485 51.0041645, 6.0331176 51.0041529, 6.0331345 51.0041911, 6.0330653 51.004206))",,,,,,,,6.033091064221461,51.00417877552276,2.9788900000688353e-09,1
112394360,yes,"POLYGON ((6.0355223 51.0037884, 6.0354834 51.0037305, 6.0354862 51.0037296, 6.0356046 51.0036981, 6.0356307 51.0036913, 6.0356694 51.0037492, 6.0355223 51.0037884))",,,,,,,,6.035576385759728,51.003739792890045,1.0063759999814503e-08,1
112394361,yes,"POLYGON ((6.0358612 51.004291, 6.035854 51.0042807, 6.0358063 51.0042104, 6.035923 51.004179, 6.0359237 51.0041796, 6.0359686 51.0041675, 6.0360209 51.0042448, 6.0360215 51.0042446, 6.0360234 51.0042472, 6.0358612 51.004291))",,,,,,,,6.035914456566858,51.004229049947455,1.538380500031092e-08,1
112394362,yes,"POLYGON ((6.0334227 51.004893, 6.0333754 51.0048427, 6.0333445 51.0048094, 6.0333893 51.0047928, 6.0333956 51.0047776, 6.0334215 51.0047679, 6.0335085 51.004861, 6.0334253 51.0048921, 6.0334227 51.004893))",,,,,,,,6.033425755294748,51.00483286946893,1.0116425000238045e-08,1
112394363,yes,"POLYGON ((6.0330215 51.0040312, 6.0329449 51.0039448, 6.0329396 51.0039466, 6.0329283 51.0039342, 6.0330576 51.0038871, 6.0331457 51.0039855, 6.0330387 51.0040245, 6.0330215 51.0040312))",,,,,,,,6.033039038886464,51.003958876770376,1.629847499974441e-08,1
112394364,yes,"POLYGON ((6.0356391 51.0043828, 6.0355985 51.0043224, 6.0355966 51.0043227, 6.0355648 51.0042756, 6.0357216 51.0042339, 6.0357945 51.0043411, 6.0356391 51.0043828))",,,,,,,,6.035679952431915,51.00430822527164,1.9784854999800608e-08,1
112394365,yes,"POLYGON ((6.035933 51.0016374, 6.0360248 51.0015846, 6.0360698 51.0016186, 6.0360326 51.00164, 6.0361021 51.0016762, 6.0361396 51.0016988, 6.036107 51.0017272, 6.035933 51.0016374))",,,,,,,,6.0360356808306275,51.001655153675685,1.0692959999738603e-08,1
112394366,yes,"POLYGON ((6.0361638 51.0031862, 6.0362485 51.0031621, 6.0362021 51.0030942, 6.0361214 51.00312, 6.0361638 51.0031862))",,,,,,,,6.0361843062028635,51.00314071173204,6.652815000047585e-09,1
112394367,yes,"POLYGON ((6.0333769 51.0044954, 6.0334187 51.00448, 6.0335029 51.0045703, 6.0334612 51.0045859, 6.0334604 51.0045854, 6.0333769 51.0044954))",,,,,,,,6.033439907950131,51.00453298134248,5.09520000025222e-09,1
112394368,yes,"POLYGON ((6.034022 51.0043821, 6.0340173 51.0043771, 6.0339948 51.0043855, 6.0339973 51.0043885, 6.0338588 51.00444, 6.0338051 51.0043826, 6.0339662 51.0043226, 6.0339504 51.0043057, 6.0339462 51.0043073, 6.0339337 51.0043054, 6.033914 51.0042839, 6.0339165 51.0042763, 6.0340244 51.0042359, 6.0341251 51.0043435, 6.034022 51.0043821))",,,,,,,,6.033972103175054,51.004340911065164,2.7835745000134407e-08,1
112394369,yes,"POLYGON ((6.0340957 51.0040254, 6.0340811 51.004004, 6.0340441 51.0039492, 6.0341698 51.0039154, 6.0342216 51.0039916, 6.0341349 51.004015, 6.0340957 51.0040254))",,,,,,,,6.034132802772616,51.003970442733355,1.1345360000541288e-08,1
112394370,yes,"POLYGON ((6.0360722 51.0034426, 6.0359765 51.0033075, 6.0360134 51.0032998, 6.0361091 51.003434, 6.0360722 51.0034426))",,,,,,,,6.036042901724264,51.00337114704464,5.748539999865222e-09,1
112394373,yes,"POLYGON ((6.0334931 51.0039812, 6.0334302 51.0039118, 6.0335193 51.0038795, 6.0335824 51.0039488, 6.0334931 51.0039812))",,,,,,,,6.03350626066149,51.00393033997685,8.224070000242083e-09,1
112394374,yes,"POLYGON ((6.0359266 51.0028619, 6.0358333 51.0027577, 6.0359392 51.0027199, 6.0359965 51.0027838, 6.0359484 51.0028009, 6.0359844 51.0028411, 6.0359266 51.0028619))",,,,,,,,6.035920662783398,51.00278627613375,1.2007149999709411e-08,1
112394375,yes,"POLYGON ((6.0339856 51.0037201, 6.0339647 51.0037001, 6.0338957 51.003633, 6.0338928 51.0036299, 6.0339824 51.0035924, 6.0340756 51.0036833, 6.0339856 51.0037201))",,,,,,,,6.0339840298862635,51.00365641762329,1.1610585000101264e-08,1
112394376,yes,"POLYGON ((6.0351934 51.0044826, 6.0351318 51.0043916, 6.0352138 51.0043696, 6.0352372 51.0043757, 6.0352472 51.0043901, 6.0352918 51.0044561, 6.0351934 51.0044826))",,,,,,,,6.035211666565721,51.004424400066036,1.0480930000374343e-08,1
112394377,yes,"POLYGON ((6.0348267 51.0042589, 6.0347942 51.0042105, 6.0348022 51.0041971, 6.0348386 51.0041871, 6.0349423 51.0041593, 6.0349446 51.0041626, 6.0349811 51.0042171, 6.0348267 51.0042589))",,,,,,,,6.034885130795135,51.00420908528002,1.0491560000164845e-08,1
112394378,yes,"POLYGON ((6.0345962 51.0025597, 6.0345063 51.0024656, 6.0345839 51.0024358, 6.0345824 51.0024341, 6.0346275 51.0024166, 6.0347196 51.002512, 6.0345962 51.0025597))",,,,,,,,6.034612803950776,51.00248855387982,1.5943915000079955e-08,1
112394379,yes,"POLYGON ((6.0361821 51.0026387, 6.0361246 51.0025861, 6.0363124 51.0025042, 6.0364413 51.0026194, 6.0363619 51.0026524, 6.0363597 51.0026504, 6.0362934 51.0025898, 6.0361821 51.0026387))",,,,,,,,6.036287055019719,51.00258232539212,2.1820005000528394e-08,1
112394380,yes,"POLYGON ((6.0363743 51.0034718, 6.036444 51.0034537, 6.0364016 51.003397, 6.036336 51.003415, 6.0363743 51.0034718))",,,,,,,,6.03638923225549,51.00343459794711,4.567455000057239e-09,1
112394381,yes,"POLYGON ((6.035052 51.0008701, 6.034986 51.0007992, 6.0350928 51.0007596, 6.0351226 51.0007915, 6.0351326 51.0007878, 6.0351359 51.0007912, 6.0351688 51.0008267, 6.035052 51.0008701))",,,,,,,,6.03507600635987,51.00081454728508,1.0712404999736328e-08,1
112394382,yes,"POLYGON ((6.0356888 51.0029248, 6.0356696 51.0029051, 6.0356053 51.0029296, 6.0355661 51.002894, 6.0355378 51.002868, 6.0357276 51.0027749, 6.0358142 51.0028762, 6.0358072 51.0028791, 6.0357121 51.0029161, 6.0356888 51.0029248))",,,,,,,,6.035680697061208,51.00286073499206,2.277546000022829e-08,1
112394383,yes,"POLYGON ((6.0343961 51.0042793, 6.0343943 51.0042768, 6.0343635 51.0042306, 6.0345233 51.0041878, 6.0345212 51.0041844, 6.0345341 51.004181, 6.0345689 51.004233, 6.0344945 51.0042531, 6.0343961 51.0042793))",,,,,,,,6.034466522249598,51.00423160542348,9.991670000169302e-09,1
112394384,yes,"POLYGON ((6.0337306 51.0041476, 6.0337209 51.0041381, 6.0337129 51.0041414, 6.0336905 51.0041194, 6.0336983 51.0041162, 6.0336887 51.0041068, 6.0337417 51.0040851, 6.0337834 51.0041259, 6.0337306 51.0041476))",,,,,,,,6.033733819454548,51.00411726889553,3.311865000174666e-09,1
112394385,yes,"POLYGON ((6.033805 51.000784, 6.033715 51.0007215, 6.0337844 51.0006861, 6.033865 51.0007498, 6.033805 51.000784))",,,,,,,,6.03379145807688,51.00073493393495,7.051009999949667e-09,1
112394387,yes,"POLYGON ((6.0362229 51.002027, 6.0362652 51.0020771, 6.0361746 51.0021081, 6.0361312 51.0020576, 6.0361713 51.0020442, 6.0361275 51.0019924, 6.0361515 51.0019844, 6.036129 51.0019575, 6.036136 51.0019386, 6.0361689 51.0019277, 6.0362005 51.0019324, 6.0362442 51.0019179, 6.0363111 51.0019976, 6.0362229 51.002027))",,,,,,,,6.036206416569634,51.00200504118055,2.012452499976178e-08,1
112394388,yes,"POLYGON ((6.0347098 51.0014073, 6.034636 51.0013159, 6.034733 51.0012845, 6.0347446 51.0012989, 6.0348079 51.0012783, 6.0348178 51.0012897, 6.034856 51.0012768, 6.0349091 51.0013424, 6.034871 51.0013548, 6.0347098 51.0014073))",,,,,,,,6.034769342086817,51.00133553763347,2.0549989999774437e-08,1
112394389,yes,"POLYGON ((6.0364875 51.0024552, 6.0364505 51.0024237, 6.0365489 51.0023804, 6.0366419 51.0024492, 6.0365902 51.0024775, 6.0365324 51.0024354, 6.0364875 51.0024552))",,,,,,,,6.0365490769411645,51.002428690033724,8.453505000000877e-09,1
112394390,yes,"POLYGON ((6.0348572 51.0038205, 6.0348543 51.0038166, 6.0348124 51.0037547, 6.0347902 51.0037217, 6.034882 51.0036969, 6.0349486 51.003796, 6.0348572 51.0038205))",,,,,,,,6.034869419684121,51.00375876032133,1.0727310000130298e-08,1
112394391,yes,"POLYGON ((6.0337561 51.0047992, 6.0337634 51.0048069, 6.0336966 51.0048319, 6.0336412 51.0047728, 6.033626 51.0047564, 6.0336714 51.0047395, 6.0336367 51.0047034, 6.0337262 51.0046702, 6.0338238 51.0047741, 6.0337561 51.0047992))",,,,,,,,6.033718269954554,51.00475208399697,1.732891500006093e-08,1
112394392,yes,"POLYGON ((6.0345951 50.9999832, 6.034594 50.9999799, 6.0346002 50.9999791, 6.0345918 50.9999466, 6.0345858 50.9999472, 6.0345724 50.9998951, 6.0347121 50.9998807, 6.034713 50.9998845, 6.0347001 50.9998858, 6.0347106 50.9999269, 6.0347236 50.9999256, 6.034733 50.9999619, 6.0347348 50.9999689, 6.0347268 50.9999697, 6.0345951 50.9999832))",,,,,,,,6.034651928393548,50.99993265530498,1.1889990000205026e-08,1
112394393,yes,"POLYGON ((6.0351338 51.0007494, 6.0351292 51.0007447, 6.0351026 51.000716, 6.0351809 51.0006867, 6.0352122 51.0007199, 6.0351498 51.0007435, 6.0351338 51.0007494))",,,,,,,,6.03515733393726,51.0007180610106,3.536024999812924e-09,1
112394394,yes,"POLYGON ((6.0372105 51.0021471, 6.0372796 51.0021051, 6.0373926 51.0021813, 6.0373268 51.002224, 6.0373224 51.0022213, 6.0373023 51.002208, 6.0372388 51.0021659, 6.0372226 51.0021553, 6.0372105 51.0021471))",,,,,,,,6.037302059245347,51.00216437490098,1.003595000004475e-08,1
112394395,yes,"POLYGON ((6.0334875 51.0038738, 6.0333967 51.0037708, 6.0334798 51.0037416, 6.0334863 51.0037266, 6.0335171 51.0037158, 6.0335414 51.00372, 6.0335441 51.003719, 6.033635 51.0038221, 6.0335716 51.0038438, 6.0334875 51.0038738))",,,,,,,,6.0335154814678535,51.00379432385662,2.0443505000175917e-08,1
112394396,yes,"POLYGON ((6.0347053 51.0046104, 6.0346884 51.0046058, 6.0346716 51.0046103, 6.0346392 51.0045624, 6.0346363 51.0045632, 6.0346147 51.0045311, 6.0347256 51.0045012, 6.0347371 51.0045181, 6.0347341 51.004519, 6.0347766 51.0045821, 6.0347602 51.0045866, 6.0347525 51.0045977, 6.0347053 51.0046104))",,,,,,,,6.034698068172946,51.00455804779814,1.0649749999820481e-08,1
112394397,yes,"POLYGON ((6.0354615 51.0036418, 6.0354639 51.0036455, 6.0354121 51.0036594, 6.0353587 51.0035811, 6.0355095 51.0035404, 6.0355629 51.0036191, 6.0355362 51.0036272, 6.0355155 51.0036318, 6.0355127 51.0036279, 6.0354615 51.0036418))",,,,,,,,6.035460511912523,51.00359939667158,1.3790404999799796e-08,1
112394398,yes,"POLYGON ((6.0350233 51.0027288, 6.034939 51.0026464, 6.0350434 51.0026048, 6.0350318 51.0025932, 6.0350931 51.0025688, 6.0352002 51.0026756, 6.0351213 51.0027071, 6.0351089 51.0026948, 6.0350233 51.0027288))",,,,,,,,6.035069644415735,51.00265347293227,2.1516895000170005e-08,1
112394399,yes,"POLYGON ((6.0356061 51.0029566, 6.0355923 51.0029382, 6.0356027 51.0029335, 6.0356007 51.0029316, 6.0356053 51.0029296, 6.0356696 51.0029051, 6.0356888 51.0029248, 6.0356061 51.0029566))",,,,,,,,6.035639350617875,51.00293049903159,2.168864999924278e-09,1
112394400,yes,"POLYGON ((6.0337905 51.0046313, 6.033888 51.0045948, 6.0339563 51.0046677, 6.0340021 51.0047174, 6.0339915 51.0047215, 6.0339046 51.004754, 6.0337905 51.0046313))",,,,,,,,6.033896417705298,51.00467437987081,1.6162470000096714e-08,1
112394401,yes,"POLYGON ((6.037086 51.0021681, 6.0371663 51.0021179, 6.0372105 51.0021471, 6.0372226 51.0021553, 6.0371428 51.002204, 6.037086 51.0021681))",,,,,,,,6.0371544872306275,51.002161184673206,5.734789999690628e-09,1
112394402,yes,"POLYGON ((6.0346516 51.0002693, 6.0346322 51.0001921, 6.0347537 51.0001799, 6.0347622 51.0002136, 6.0347732 51.0002571, 6.0347365 51.000261, 6.0347079 51.0002638, 6.0346516 51.0002693))",,,,,,,,6.034702698958816,51.00022465819545,9.63389500005694e-09,1
112394403,yes,"POLYGON ((6.0352734 51.0025959, 6.0352708 51.002593, 6.0352739 51.0025916, 6.0352273 51.0025412, 6.035224 51.0025423, 6.0351947 51.0025106, 6.0352905 51.0024754, 6.0353048 51.0024909, 6.0353994 51.0024561, 6.0354772 51.0025403, 6.0354111 51.0025646, 6.0353977 51.0025502, 6.0352734 51.0025959))",,,,,,,,6.035335292748033,51.00252432912204,2.0841155000150836e-08,1
112394404,yes,"POLYGON ((6.0362739 51.0017553, 6.036187 51.0017075, 6.0361916 51.0017037, 6.0362551 51.0016542, 6.0363285 51.0016945, 6.0363425 51.0017022, 6.0363323 51.0017103, 6.0362739 51.0017553))",,,,,,,,6.03626466254695,51.001704781199564,7.92465500019143e-09,1
112394405,yes,"POLYGON ((6.0345669 51.003065, 6.0345256 51.0030244, 6.0345013 51.0030008, 6.0345973 51.0029603, 6.0346647 51.0030239, 6.0345669 51.003065))",,,,,,,,6.034582694642679,51.00301257510904,8.899160000128908e-09,1
112394408,yes,"POLYGON ((6.034534 51.004415, 6.0345308 51.0044107, 6.0345133 51.0043847, 6.0345035 51.0043872, 6.034477 51.0043474, 6.0346205 51.004309, 6.0346673 51.0043795, 6.0346031 51.0043967, 6.034534 51.004415))",,,,,,,,6.034573832035735,51.0043622531361,1.1549285000147367e-08,1
112394409,yes,"POLYGON ((6.0338492 51.004088, 6.0338181 51.0040568, 6.0338668 51.0040374, 6.0338977 51.0040686, 6.0338492 51.004088))",,,,,,,,6.033857934967796,51.004062695300924,2.1177200000131245e-09,1
