,building,geometry,amenity,shop,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
158218026,yes,"POLYGON ((12.4028961 51.8302797, 12.403004 51.8302797, 12.403004 51.8302029, 12.4028961 51.8302029, 12.4028961 51.8302797))",,,,,12.40295005,51.8302413,8.286719999449846e-09,0
158218028,yes,"POLYGON ((12.4022499 51.8300095, 12.4022509 51.8300842, 12.4026398 51.8300822, 12.4026388 51.8300075, 12.4022499 51.8300095))",,,,,12.40244485,51.830045850000005,2.9052829999600777e-08,0
158218030,yes,"POLYGON ((12.4018567 51.8298414, 12.4018262 51.8297428, 12.4016892 51.8297589, 12.4017206 51.8298563, 12.4018567 51.8298414))",,,,,12.401773274741416,51.82979976218606,1.386162500025253e-08,0
158218031,yes,"POLYGON ((12.4014269 51.8284821, 12.4013945 51.8282379, 12.4012635 51.8282445, 12.4012959 51.8284887, 12.4014269 51.8284821))",,,,,12.401345200000002,51.82836329999999,3.2204040000681525e-08,0
158218033,yes,"POLYGON ((12.402125 51.8287609, 12.4021278 51.8288395, 12.4025883 51.8288289, 12.4025849 51.8287501, 12.402125 51.8287609))",,,,,12.402356604493354,51.828794856008805,3.625090999979155e-08,0
158218035,yes,"POLYGON ((12.4021543 51.8303362, 12.4021543 51.8303908, 12.4023667 51.8303908, 12.4023667 51.8303362, 12.4021543 51.8303362))",,,,,12.4022605,51.830363500000004,1.1597040001236373e-08,0
158218036,yes,"POLYGON ((12.4016494 51.8298633, 12.4016341 51.8298161, 12.4014219 51.8298439, 12.401439 51.8298874, 12.4016494 51.8298633))",,,,,12.40153737491392,51.829852462593394,1.0002844999327901e-08,0
158218037,yes,"POLYGON ((12.4029837 51.8289347, 12.4032128 51.8289302, 12.4032027 51.8287326, 12.4029736 51.8287371, 12.4029837 51.8289347))",,,,,12.403093199999999,51.82883364999999,4.5315610000001994e-08,0
158218038,yes,"POLYGON ((12.4021901 51.8293159, 12.4023615 51.8293111, 12.4023419 51.8290445, 12.4021705 51.8290493, 12.4021901 51.8293159))",,,,,12.402266000000001,51.8291802,4.578931999914327e-08,0
158218039,yes,"POLYGON ((12.4018885 51.8299599, 12.4018594 51.8298623, 12.4017173 51.8298784, 12.4017495 51.8299758, 12.4018885 51.8299599))",,,,,12.401803601775137,51.82991892549459,1.4194024999842567e-08,0
158218040,yes,"POLYGON ((12.4018149 51.8297179, 12.4017564 51.8295305, 12.4016367 51.8295441, 12.4016934 51.8297326, 12.4018149 51.8297179))",,,,,12.40172538623045,51.829631548298835,2.3481810000339293e-08,0
158218041,yes,"POLYGON ((12.4030853 51.8299984, 12.4030931 51.8300738, 12.4033354 51.8300689, 12.4033315 51.8299929, 12.4030853 51.8299984))",,,,,12.403211455910684,51.83003339528871,1.8520144999979413e-08,0
158218044,yes,"POLYGON ((12.4036446 51.828721, 12.4035311 51.8287226, 12.4035375 51.8288885, 12.4036462 51.8288869, 12.4036454 51.8288672, 12.403714 51.8288662, 12.4037113 51.828796, 12.4036475 51.8287969, 12.4036446 51.828721))",,,,,12.40360811883379,51.82880961369205,2.3219754999821557e-08,0
158218045,yes,"POLYGON ((12.4031917 51.8285497, 12.4031854 51.8284271, 12.4021422 51.8284476, 12.4021487 51.8285711, 12.4031917 51.8285497))",,,,,12.40266636197243,51.82849888630845,1.2848753500282264e-07,0
158218047,yes,"POLYGON ((12.4030403 51.8295225, 12.4032573 51.8295187, 12.4032418 51.8293226, 12.403036 51.8293289, 12.4030403 51.8295225))",,,,,12.403144143075307,51.82942401850743,4.124128500062828e-08,0
158218048,yes,"POLYGON ((12.4037797 51.8299652, 12.4039189 51.8299459, 12.4038618 51.8298018, 12.4037216 51.8298222, 12.4037797 51.8299652))",,,,,12.403820526641127,51.82988364778935,2.1197294999664237e-08,0
158218049,yes,"POLYGON ((12.4034845 51.830066, 12.4036125 51.8300471, 12.403714 51.8300363, 12.4037183 51.8300523, 12.4037817 51.830047, 12.4037768 51.8300272, 12.4038146 51.8300209, 12.4037984 51.8299669, 12.4035896 51.8299913, 12.4035721 51.8299466, 12.4034416 51.8299707, 12.4034845 51.830066))",,,,,12.403616531621038,51.83000864798209,2.6726055000084116e-08,0
158218050,yes,"POLYGON ((12.4034008 51.8298577, 12.4035279 51.8298372, 12.4034516 51.8296577, 12.4033196 51.8296782, 12.4034008 51.8298577))",,,,,12.40342469929134,51.82975717785562,2.4868600000130603e-08,0
158218051,yes,"POLYGON ((12.4027953 51.8300052, 12.4027981 51.8300864, 12.4030405 51.8300827, 12.4030385 51.8300019, 12.4027953 51.8300052))",,,,,12.402917996596594,51.83004402957953,1.9675199999492416e-08,0
158218052,yes,"POLYGON ((12.4021635 51.8302091, 12.4023069 51.8302061, 12.4023048 51.8301033, 12.402157 51.8301041, 12.4021635 51.8302091))",,,,,12.402232775924476,51.830155397337975,1.5136009999761746e-08,0
158218053,yes,"POLYGON ((12.4013779 51.8297148, 12.4013837 51.8295328, 12.4012957 51.8295293, 12.4012884 51.8297123, 12.4013779 51.8297148))",,,,,12.40133637347798,51.829622549150436,1.621652499975578e-08,0
158240025,yes,"POLYGON ((12.4170605 51.8334321, 12.4170071 51.8331541, 12.4169207 51.8331609, 12.4169208 51.8331615, 12.4166639 51.8331681, 12.4166679 51.8332273, 12.4169331 51.8332205, 12.4169591 51.8333506, 12.4168314 51.8333504, 12.4168321 51.8334365, 12.4170605 51.8334321))",,,,,12.416910888711673,51.8332864621248,5.072352499901916e-08,0
158240026,yes,"POLYGON ((12.4179115 51.8320433, 12.4179151 51.8320326, 12.4178166 51.8320199, 12.4177841 51.8321161, 12.4178826 51.8321288, 12.4178909 51.8321042, 12.4180306 51.832121, 12.4180011 51.8322569, 12.418121 51.8322668, 12.4181791 51.8319998, 12.4180592 51.8319898, 12.4180441 51.8320592, 12.4179115 51.8320433))",,,,,12.418023161442761,51.832110094888954,5.112378999967213e-08,0
158240029,yes,"POLYGON ((12.4249776 51.833569, 12.4251918 51.8337384, 12.4250628 51.8338007, 12.4251675 51.8338835, 12.4253436 51.8337985, 12.4252767 51.8337456, 12.4253561 51.8337073, 12.4250696 51.8334808, 12.4249921 51.8335182, 12.4249329 51.8334714, 12.4247421 51.8335636, 12.4248356 51.8336375, 12.4249776 51.833569))",,,,,12.425097166911256,51.83365212948407,8.79237350003074e-08,0
158240031,yes,"POLYGON ((12.414348 51.8327122, 12.4144215 51.8327667, 12.4145125 51.8327198, 12.4145847 51.8326827, 12.4146362 51.8326561, 12.4145627 51.8326016, 12.414348 51.8327122))",,,,,12.414492117513438,51.83268414685096,1.983277000026541e-08,0
158240032,yes,"POLYGON ((12.4195057 51.8336038, 12.4195115 51.8336871, 12.4197482 51.8336808, 12.4197423 51.8335975, 12.4195057 51.8336038))",,,,,12.419626925834695,51.833642302911095,1.9749799999958155e-08,0
158240033,yes,"POLYGON ((12.4160207 51.8320122, 12.4160556 51.8319031, 12.4159621 51.8318917, 12.4159273 51.8320008, 12.4160207 51.8320122))",,,,,12.415991428829264,51.83195194073822,1.0592685000275138e-08,0
158240034,yes,"POLYGON ((12.4173284 51.8334307, 12.4175105 51.8334337, 12.4175139 51.8333533, 12.4173317 51.8333504, 12.4173284 51.8334307))",,,,,12.417421144331083,51.833392021790345,1.4645635000160009e-08,0
158240036,yes,"POLYGON ((12.4156153 51.8334312, 12.4156214 51.8333642, 12.4154565 51.8333584, 12.4154504 51.8334254, 12.4156153 51.8334312))",,,,,12.415535899999998,51.83339479999999,1.1083680000241132e-08,0
158240037,yes,"POLYGON ((12.4150252 51.833793, 12.4150252 51.8336566, 12.4149253 51.8336566, 12.4149253 51.833793, 12.4150252 51.833793))",,,,,12.41497525,51.833724800000006,1.3626360000287667e-08,0
158240038,yes,"POLYGON ((12.4203857 51.832307, 12.4203926 51.8322036, 12.4203211 51.8322018, 12.4203142 51.8323051, 12.4203857 51.832307))",,,,,12.420353405701658,51.83225437595171,7.402289999967249e-09,0
158240039,yes,"POLYGON ((12.4208946 51.8334135, 12.421027 51.8334106, 12.4210226 51.8333333, 12.4208902 51.8333362, 12.4208946 51.8334135))",,,,,12.420958599999997,51.8333734,1.0247280000120288e-08,0
158240040,yes,"POLYGON ((12.4171495 51.8334279, 12.4173284 51.8334307, 12.4173317 51.8333504, 12.4171528 51.8333475, 12.4171495 51.8334279))",,,,,12.417240581464199,51.83338912455098,1.4384019999546869e-08,0
158240042,yes,"POLYGON ((12.4159034 51.8338303, 12.4156269 51.8338332, 12.4156291 51.8339121, 12.4159056 51.8339092, 12.4159034 51.8338303))",,,,,12.41576625,51.8338712,2.182222999953741e-08,0
158240044,yes,"POLYGON ((12.414303 51.8332121, 12.4144237 51.8331777, 12.4143448 51.8330721, 12.4142242 51.8331066, 12.414303 51.8332121))",,,,,12.414323936228033,51.833142123638154,1.5450989999516894e-08,0
158240046,yes,"POLYGON ((12.4176541 51.8318916, 12.4176573 51.8318121, 12.4173808 51.8318078, 12.4173776 51.8318873, 12.4176541 51.8318916))",,,,,12.41751745,51.83184970000001,2.199550999951469e-08,0
158240048,yes,"POLYGON ((12.4155418 51.832473, 12.4156591 51.832462, 12.4156295 51.8323422, 12.4155122 51.8323532, 12.4155418 51.832473))",,,,,12.41558565,51.832407599999996,1.4378139999972278e-08,0
158240049,yes,"POLYGON ((12.4217298 51.8328653, 12.4214308 51.8328186, 12.4213893 51.8329203, 12.4216883 51.832967, 12.4217298 51.8328653))",,,,,12.421559549999998,51.832892799999996,3.234634999838367e-08,0
158240050,yes,"POLYGON ((12.422487 51.8335977, 12.4224487 51.8336938, 12.4225621 51.8337111, 12.4226004 51.833615, 12.422487 51.8335977))",,,,,12.42252455,51.8336544,1.156033000016877e-08,0
158240054,yes,"POLYGON ((12.4172714 51.8353629, 12.4174109 51.8353497, 12.4173592 51.8351413, 12.4172198 51.8351545, 12.4172714 51.8353629))",,,,,12.417315328531515,51.83525211211941,2.9743160000293346e-08,0
158240055,yes,"POLYGON ((12.4214034 51.8334207, 12.421803 51.8334207, 12.421803 51.8333087, 12.4214034 51.8333087, 12.4214034 51.8334207))",,,,,12.4216032,51.833364700000004,4.4755199997706715e-08,0
158240057,yes,"POLYGON ((12.4174862 51.8348529, 12.4176026 51.8348479, 12.4175757 51.8346086, 12.4174593 51.8346136, 12.4174862 51.8348529))",,,,,12.417530949999998,51.83473075000001,2.7989019999902406e-08,0
158240059,yes,"POLYGON ((12.4244311 51.8344527, 12.4245728 51.834546, 12.4246747 51.8344869, 12.424533 51.8343936, 12.4244311 51.8344527))",,,,,12.424552899999998,51.834469799999994,1.7881740000607826e-08,0
158240062,yes,"POLYGON ((12.4153757 51.8309345, 12.415024 51.8308763, 12.4149984 51.8309359, 12.4153508 51.8309938, 12.4153757 51.8309345))",,,,,12.415187030215051,51.830935100939215,2.239513500069937e-08,0
158240063,yes,"POLYGON ((12.4222464 51.8322674, 12.4224394 51.8322512, 12.4223573 51.8318766, 12.4221643 51.8318927, 12.4222464 51.8322674))",,,,,12.422301846547242,51.83207197883384,7.363336499978073e-08,0
158240064,yes,"POLYGON ((12.4192615 51.8333891, 12.4195583 51.8333866, 12.4195566 51.8333077, 12.4192597 51.8333102, 12.4192615 51.8333891))",,,,,12.419409024686884,51.83334839778771,2.3425839999558728e-08,0
158240065,yes,"POLYGON ((12.4202904 51.8335828, 12.4202963 51.8336661, 12.420617 51.8336574, 12.4206112 51.8335741, 12.4202904 51.8335828))",,,,,12.420453723979607,51.83362009786349,2.6769369999958196e-08,0
158240066,yes,"POLYGON ((12.4180416 51.8325319, 12.4183029 51.8325248, 12.4182988 51.832468, 12.4180376 51.8324751, 12.4180416 51.8325319))",,,,,12.418170226168591,51.83249995178004,1.4867754999871914e-08,0
158240067,yes,"POLYGON ((12.4165131 51.835934, 12.4164108 51.8359312, 12.4164071 51.8359826, 12.4165093 51.8359855, 12.4165131 51.835934))",,,,,12.41646009227126,51.835958321593864,5.271450000059242e-09,0
158240068,yes,"POLYGON ((12.4140633 51.8336738, 12.4141558 51.8336753, 12.4141628 51.8335088, 12.4140702 51.8335073, 12.4140633 51.8336738))",,,,,12.41411302570039,51.83359128501945,1.5420000000177703e-08,0
158240070,yes,"POLYGON ((12.4136732 51.8325108, 12.4135602 51.8325153, 12.4135741 51.8326475, 12.4136871 51.832643, 12.4136732 51.8325108))",,,,,12.41362365,51.832579149999994,1.500115000002606e-08,0
158240071,yes,"POLYGON ((12.420149 51.8334135, 12.4203093 51.8334121, 12.4203074 51.8333289, 12.4201471 51.8333303, 12.420149 51.8334135))",,,,,12.420228200000002,51.83337120000001,1.3339619999827508e-08,0
158240073,yes,"POLYGON ((12.4180187 51.8338967, 12.4183045 51.8338852, 12.4182975 51.8338188, 12.4180117 51.8338303, 12.4180187 51.8338967))",,,,,12.4181581,51.833857749999986,1.905761999840709e-08,0
158240074,yes,"POLYGON ((12.4181114 51.8332269, 12.4180788 51.8330488, 12.4179393 51.8330586, 12.4179719 51.8332366, 12.4181114 51.8332269))",,,,,12.418025356094512,51.833142722626604,2.5155824999914732e-08,0
158240075,yes,"POLYGON ((12.4140517 51.8331785, 12.4139843 51.8330608, 12.4138884 51.8330817, 12.4139558 51.8331994, 12.4140517 51.8331785))",,,,,12.413970050000001,51.833130100000005,1.2696089999985841e-08,0
158240076,yes,"POLYGON ((12.4197752 51.8338508, 12.419633 51.8338594, 12.4196438 51.8339271, 12.4197859 51.8339185, 12.4197752 51.8338508))",,,,,12.419709473327275,51.83388894613239,9.716004999898358e-09,0
158240077,yes,"POLYGON ((12.4223877 51.8317882, 12.4223481 51.8316228, 12.4216942 51.8316827, 12.4217338 51.8318481, 12.4223877 51.8317882))",,,,,12.422040950000001,51.83173545,1.1052710000036977e-07,0
158240078,yes,"POLYGON ((12.4173695 51.8338734, 12.4174886 51.8338706, 12.4174769 51.8336797, 12.4173579 51.8336824, 12.4173695 51.8338734))",,,,,12.417423220795664,51.833776539278844,2.2764635000149324e-08,0
158240080,yes,"POLYGON ((12.4186265 51.8325207, 12.4188023 51.8325177, 12.4187988 51.8324414, 12.4186231 51.8324444, 12.4186265 51.8325207))",,,,,12.418712675490857,51.83248105360945,1.342007499995723e-08,0
158240081,yes,"POLYGON ((12.4195583 51.8333866, 12.4198092 51.8333845, 12.4198074 51.8333056, 12.4195566 51.8333077, 12.4195583 51.8333866))",,,,,12.419682875279882,51.83334610261875,1.9795739999540624e-08,0
158240082,yes,"POLYGON ((12.4165654 51.8353528, 12.4164703 51.8351831, 12.4163708 51.835205, 12.41647 51.8353736, 12.4165654 51.8353528))",,,,,12.416468784438042,51.835278015176144,1.855781999955558e-08,0
158240084,yes,"POLYGON ((12.4170664 51.8327654, 12.4170783 51.8328359, 12.4173937 51.8328156, 12.4173819 51.8327451, 12.4170664 51.8327654))",,,,,12.417230072316459,51.83279049831027,2.2479780001027123e-08,0
158240085,yes,"POLYGON ((12.4229315 51.8309292, 12.4235936 51.8308764, 12.4235711 51.8307687, 12.422909 51.8308215, 12.4229315 51.8309292))",,,,,12.4232513,51.830848950000004,7.249617000054529e-08,0
158240086,yes,"POLYGON ((12.4223786 51.8335764, 12.4222406 51.8335592, 12.4222105 51.8336511, 12.4223485 51.8336683, 12.4223786 51.8335764))",,,,,12.422294550000002,51.833613750000005,1.3199919999584529e-08,0
158240087,yes,"POLYGON ((12.4191046 51.8323278, 12.4192558 51.8323309, 12.4192591 51.8322681, 12.4191079 51.832265, 12.4191046 51.8323278))",,,,,12.419181849999998,51.83229795,9.505590000273597e-09,0
158240089,yes,"POLYGON ((12.4188017 51.8336211, 12.4188062 51.833703, 12.4190276 51.8336984, 12.4190231 51.8336164, 12.4188017 51.8336211))",,,,,12.418914672478506,51.83365972435852,1.8164655000450565e-08,0
158240091,yes,"POLYGON ((12.4169454 51.8318614, 12.4169544 51.8317826, 12.416722 51.8317726, 12.4167131 51.8318514, 12.4169454 51.8318614))",,,,,12.416833726371822,51.831816997232856,1.8398680000097967e-08,0
158240093,yes,"POLYGON ((12.4161454 51.8353616, 12.4160567 51.8353819, 12.4161005 51.835455, 12.4161897 51.8354355, 12.4161454 51.8353616))",,,,,12.41612315683659,51.83540848310608,7.414420000281751e-09,0
158240094,yes,"POLYGON ((12.4199654 51.8335915, 12.4199712 51.8336748, 12.4202963 51.8336661, 12.4202904 51.8335828, 12.4199654 51.8335915))",,,,,12.420130826018411,51.83362880210832,2.712755999995933e-08,0
158240095,yes,"POLYGON ((12.4155467 51.8317609, 12.4155147 51.8318249, 12.4156727 51.8318551, 12.4157047 51.8317911, 12.4155467 51.8317609))",,,,,12.415609700000001,51.831808,1.1078400000208853e-08,0
158240096,yes,"POLYGON ((12.415764 51.8332417, 12.4163402 51.8332488, 12.416342 51.8331943, 12.4157658 51.8331872, 12.415764 51.8332417))",,,,,12.416052999999994,51.833217999999995,3.14156800005713e-08,0
158240101,yes,"POLYGON ((12.4164192 51.8336293, 12.4164224 51.833711, 12.4166176 51.8337081, 12.4166144 51.8336265, 12.4164192 51.8336293))",,,,,12.416518380094312,51.833668725427245,1.5947200000415057e-08,0
158240104,yes,"POLYGON ((12.4133502 51.8327691, 12.4133131 51.8325854, 12.413203 51.8325939, 12.4132401 51.8327776, 12.4133502 51.8327691))",,,,,12.413276600000001,51.8326815,2.0540720000196778e-08,0
158240105,yes,"POLYGON ((12.421104 51.8334178, 12.4212179 51.8334168, 12.4212156 51.8333206, 12.4211016 51.8333216, 12.421104 51.8334178))",,,,,12.421159774741572,51.83336919296702,1.0964340000194234e-08,0
158240106,yes,"POLYGON ((12.4197423 51.8335975, 12.4197482 51.8336808, 12.4199712 51.8336748, 12.4199654 51.8335915, 12.4197423 51.8335975))",,,,,12.419856774182744,51.833636146909825,1.861516500009881e-08,0
158240107,yes,"POLYGON ((12.4238084 51.8339832, 12.4240105 51.8341368, 12.4241287 51.8340774, 12.4239265 51.8339238, 12.4238084 51.8339832))",,,,,12.423968535519998,51.83403030554475,3.01555500004418e-08,0
158240108,yes,"POLYGON ((12.4218678 51.8331273, 12.4219073 51.8330136, 12.4217453 51.8329921, 12.4217058 51.8331058, 12.4218678 51.8331273))",,,,,12.42180655,51.8330597,1.926865000016391e-08,0
158240110,yes,"POLYGON ((12.4171313 51.8320581, 12.4172671 51.8320624, 12.4172764 51.8319489, 12.4171406 51.8319447, 12.4171313 51.8320581))",,,,,12.417203859902838,51.832003525880616,1.5446034999680946e-08,0
158240112,yes,"POLYGON ((12.4184971 51.8334106, 12.4186081 51.8334034, 12.4185663 51.8331593, 12.4184552 51.8331666, 12.4184971 51.8334106))",,,,,12.418531674866838,51.83328495355439,2.740516500030404e-08,0
158240113,yes,"POLYGON ((12.4183254 51.8336483, 12.4181465 51.8336527, 12.4181508 51.8337215, 12.4183297 51.8337172, 12.418328 51.8337102, 12.4183254 51.8336483))",,,,,12.418237804502638,51.83368489958039,1.229245500034133e-08,0
158240114,yes,"POLYGON ((12.4143056 51.8336499, 12.4143068 51.8335101, 12.4142161 51.8335098, 12.4142149 51.8336496, 12.4143056 51.8336499))",,,,,12.414260849999998,51.833579849999985,1.2680219999994088e-08,0
158240115,yes,"POLYGON ((12.4190231 51.8336164, 12.4190276 51.8336984, 12.4192248 51.8336942, 12.4192203 51.8336123, 12.4190231 51.8336164))",,,,,12.4191239299807,51.833655325611474,1.6179215000378122e-08,0
158240116,yes,"POLYGON ((12.421156 51.8335363, 12.4211665 51.8335824, 12.4213981 51.8335623, 12.4213877 51.8335163, 12.421156 51.8335363))",,,,,12.42127703004405,51.8335493276104,1.0877004999552704e-08,0
158240117,yes,"POLYGON ((12.4234507 51.8312755, 12.4234955 51.8314843, 12.42445 51.8314061, 12.4244052 51.8311973, 12.4234507 51.8312755))",,,,,12.42395035,51.8313408,2.0280296000273523e-07,0
158240118,yes,"POLYGON ((12.4168321 51.8334365, 12.4168314 51.8333504, 12.4165085 51.8333513, 12.4165092 51.8334374, 12.4168321 51.8334365))",,,,,12.416670299999996,51.8333939,2.7802320000206907e-08,0
158240119,yes,"POLYGON ((12.4193584 51.8322822, 12.4196875 51.8323083, 12.4197004 51.8322465, 12.4193712 51.8322204, 12.4193584 51.8322822))",,,,,12.41952937878239,51.832264348735286,2.0676855001479714e-08,0
158240121,yes,"POLYGON ((12.420948 51.8332283, 12.4211571 51.8332269, 12.4211559 51.8331579, 12.4209468 51.8331593, 12.420948 51.8332283))",,,,,12.421051949999999,51.83319310000001,1.4429580000045845e-08,0
158240124,yes,"POLYGON ((12.4156432 51.8336537, 12.4153017 51.833658, 12.4153047 51.8337497, 12.4156462 51.8337453, 12.4156432 51.8336537))",,,,,12.415473918964238,51.83370167546854,3.131152499929471e-08,0
158240125,yes,"POLYGON ((12.4197482 51.8336808, 12.419606 51.8336894, 12.419633 51.8338594, 12.4197752 51.8338508, 12.4197482 51.8336808))",,,,,12.419690599999997,51.833770099999995,2.440620000016902e-08,0
158240127,yes,"POLYGON ((12.4166178 51.8319476, 12.4166225 51.8317609, 12.4165527 51.8317602, 12.416548 51.8319469, 12.4166178 51.8319476))",,,,,12.41658525,51.83185389999999,1.3034949999933456e-08,0
158240128,yes,"POLYGON ((12.4204341 51.8334132, 12.4205411 51.833412, 12.4205388 51.8333316, 12.4204317 51.8333327, 12.4204341 51.8334132))",,,,,12.420486413618189,51.833372369042564,8.614875000200905e-09,0
158240130,yes,"POLYGON ((12.4151111 51.8332618, 12.4153714 51.8332575, 12.4153675 51.8331685, 12.4151073 51.8331729, 12.4151111 51.8332618))",,,,,12.415239349889148,51.83321517730894,2.3165985000483122e-08,0
158240132,yes,"POLYGON ((12.4151553 51.8338002, 12.4151599 51.8336466, 12.4150836 51.8336457, 12.415079 51.8337993, 12.4151553 51.8338002))",,,,,12.41511945,51.83372295000001,1.1723820000053127e-08,0
158240133,yes,"POLYGON ((12.4154513 51.831107, 12.4155143 51.8309566, 12.4153757 51.8309345, 12.4153508 51.8309938, 12.4153127 51.8310848, 12.4154513 51.831107))",,,,,12.415413495799138,51.83102072728355,2.223724500039381e-08,0
158240134,yes,"POLYGON ((12.4160219 51.8334369, 12.4160033 51.8332546, 12.4158678 51.8332593, 12.4158782 51.8333704, 12.4158841 51.8334387, 12.4160219 51.8334369))",,,,,12.415944557173571,51.833347583413776,2.4742450000562425e-08,0
158240136,yes,"POLYGON ((12.4142774 51.8330245, 12.4143075 51.8330679, 12.4144051 51.833042, 12.414375 51.8329987, 12.4142774 51.8330245))",,,,,12.414341235659691,51.83303328136813,5.009045000322743e-09,0
158240137,yes,"POLYGON ((12.4152132 51.8325746, 12.4153972 51.8325705, 12.415393 51.8324977, 12.415209 51.8325018, 12.4152132 51.8325746))",,,,,12.4153031,51.83253615,1.3412420000240613e-08,0
158240138,yes,"POLYGON ((12.4176353 51.8347955, 12.4176344 51.8348573, 12.417883 51.8348587, 12.4178839 51.8347969, 12.4176353 51.8347955))",,,,,12.417759149999997,51.8348271,1.536474000018805e-08,0
158240140,yes,"POLYGON ((12.4163259 51.8320323, 12.416504 51.8320395, 12.4165115 51.8319683, 12.4163333 51.8319612, 12.4163259 51.8320323))",,,,,12.416418696922845,51.83200032290017,1.2728640000009862e-08,0
158240141,yes,"POLYGON ((12.4154504 51.8334254, 12.4154504 51.8333608, 12.4151994 51.8333608, 12.4151994 51.8334254, 12.4154504 51.8334254))",,,,,12.415324900000002,51.8333931,1.621460000035241e-08,0
158240142,yes,"POLYGON ((12.413494 51.832765, 12.4136358 51.832765, 12.4136358 51.8327018, 12.413494 51.8327018, 12.413494 51.832765))",,,,,12.4135649,51.8327334,8.961759999926896e-09,0
158240143,yes,"POLYGON ((12.4173706 51.8320739, 12.4176192 51.8320811, 12.4176263 51.8319877, 12.4173777 51.8319805, 12.4173706 51.8320739))",,,,,12.41749845,51.832030800000005,2.327036000028861e-08,0
158240145,yes,"POLYGON ((12.416468 51.8332517, 12.4166144 51.8332488, 12.4166111 51.8331841, 12.4164647 51.833187, 12.416468 51.8332517))",,,,,12.416539550000003,51.833217899999994,9.481649999925275e-09,0
158240148,yes,"POLYGON ((12.4186646 51.8336239, 12.4186691 51.8337059, 12.4188062 51.833703, 12.4188017 51.8336211, 12.4186646 51.8336239))",,,,,12.418735386089471,51.8336634755627,1.1248169999770587e-08,0
158240152,yes,"POLYGON ((12.4183998 51.8325106, 12.4186183 51.8325035, 12.4186109 51.8324163, 12.4183924 51.8324234, 12.4183998 51.8325106))",,,,,12.418505350000002,51.83246344999999,1.9105739999871488e-08,0
158240154,yes,"POLYGON ((12.4154958 51.8326294, 12.415598 51.832639, 12.4156276 51.8325192, 12.4155254 51.8325096, 12.4154958 51.8326294))",,,,,12.4155617,51.832574300000005,1.2527719999948878e-08,0
158240156,yes,"POLYGON ((12.4187015 51.8330574, 12.418943 51.8330526, 12.4189386 51.8329695, 12.4186972 51.8329743, 12.4187015 51.8330574))",,,,,12.418820075630826,51.83301345285554,2.0085375001209402e-08,0
158240158,yes,"POLYGON ((12.4148556 51.8332575, 12.4150229 51.8332603, 12.4150265 51.833179, 12.4148592 51.8331761, 12.4148556 51.8332575))",,,,,12.41494103288296,51.833218224529084,1.3620114999764676e-08,0
158240159,yes,"POLYGON ((12.4141399 51.8332905, 12.4140586 51.8331957, 12.4139545 51.8332299, 12.4140358 51.8333246, 12.4141399 51.8332905))",,,,,12.414047202786893,51.83326016757759,1.26398700000504e-08,0
158240163,yes,"POLYGON ((12.4219524 51.8328894, 12.4219254 51.8329604, 12.4221472 51.8329926, 12.4221742 51.8329216, 12.4219524 51.8328894))",,,,,12.4220498,51.832941,1.661719999968727e-08,0
158240164,yes,"POLYGON ((12.4150321 51.8338576, 12.4150384 51.8339569, 12.4154543 51.8339469, 12.415448 51.8338476, 12.4150321 51.8338576))",,,,,12.415243200000003,51.83390225,4.136186999947504e-08,0
158240165,yes,"POLYGON ((12.417886 51.8329254, 12.4176908 51.8329325, 12.4176976 51.8330032, 12.4178928 51.8329961, 12.417886 51.8329254))",,,,,12.417791799999996,51.83296429999999,1.3848920000330665e-08,0
158240166,yes,"POLYGON ((12.4218932 51.8323821, 12.4219194 51.8325, 12.4225305 51.8324482, 12.4225044 51.8323303, 12.4218932 51.8323821))",,,,,12.422211871056273,51.83241514872663,7.340915500177246e-08,0
158240167,yes,"POLYGON ((12.4153887 51.8317078, 12.4153633 51.8317894, 12.4154957 51.8318051, 12.4155212 51.8317236, 12.4153887 51.8317078))",,,,,12.415442215527278,51.831756467141474,1.1202135000160586e-08,0
158240169,yes,"POLYGON ((12.4159313 51.8338935, 12.4161567 51.8338935, 12.4161567 51.8338389, 12.4159313 51.8338389, 12.4159313 51.8338935))",,,,,12.416043999999998,51.8338662,1.2306839999662352e-08,0
158240173,yes,"POLYGON ((12.4216796 51.8316044, 12.4221364 51.8315719, 12.4221214 51.8314915, 12.4216647 51.831524, 12.4216796 51.8316044))",,,,,12.421900528593786,51.83154795121117,3.720857500083624e-08,0
158240175,chapel,"POLYGON ((12.4163905 51.8350385, 12.4165285 51.8350365, 12.4165279 51.8349853, 12.4163899 51.8349873, 12.4163902 51.8350119, 12.4163905 51.8350385))",place_of_worship,,,Friedhofskapelle,12.416459202929314,51.8350118999717,7.066500000190065e-09,0
158240176,yes,"POLYGON ((12.4206112 51.8335741, 12.4206245 51.8336474, 12.4209828 51.8336226, 12.4209694 51.8335493, 12.4206112 51.8335741))",,,,,12.42079697809103,51.83359835149107,2.659080499890109e-08,0
158240178,yes,"POLYGON ((12.4192248 51.8336942, 12.4191659 51.8336978, 12.4191796 51.833784, 12.4192385 51.8337804, 12.4192248 51.8336942))",,,,,12.419202200000003,51.8337391,5.1265000002293065e-09,0
