,infected_to_diagnosed,infected_to_dead,infected_to_recovered,diagnosed_to_hospital,diagnosed_to_dead,diagnosed_to_recovered,hospitalized_to_ICUed,hospitalized_to_dead,hospitalized_to_recovered,ICUed_to_dead,ICUed_to_recovered,infectivity factor
1018,8.185606805061021e-16,0.0,8.24056573098407e-05,7.11101952140799e-24,9.940275276270761e-08,0.0001526924166834263,0.0,3.0034990524480565e-08,1.808537402873023e-05,3.0196984712162066e-06,7.29866195616438e-06,0.0
1019,7.690467008320595e-16,0.0,8.180974143447897e-05,6.433688222809296e-24,9.853114194406934e-08,0.00015177211653521035,0.0,2.9522795469858675e-08,1.7890645196243284e-05,2.979159928043217e-06,7.20067961599521e-06,0.0
1020,7.224776022675805e-16,0.0,8.121730058300172e-05,5.8202417966358084e-24,9.76659963251353e-08,0.00015085602692950948,0.0,2.9018713041693573e-08,1.76977591182442e-05,2.9391145758742545e-06,7.103889326771699e-06,0.0
1021,6.786813314271897e-16,0.0,8.062832171833296e-05,5.264715650131801e-24,9.680727990793117e-08,0.00014994413863154147,0.0,2.852262614596009e-08,1.7506701432464004e-05,2.899557166427641e-06,7.008278403308824e-06,0.0
1022,6.374956989696144e-16,0.0,8.004279179156797e-05,4.761696248408924e-24,9.595495677926207e-08,0.00014903644235100214,0.0,2.803441917945446e-08,1.7317457853304742e-05,2.860482496770706e-06,6.913834270030874e-06,0.0
1023,5.987678253278093e-16,0.0,7.94606977425929e-05,4.3062707547290795e-24,9.510899111169043e-08,0.00014813292874272784,0.0,2.755397801413442e-08,1.7130014171827486e-05,2.821885409068296e-06,6.8205444603636e-06,0.0
1024,5.623536169224369e-16,0.0,7.888202650070111e-05,3.8939812213152985e-24,9.426934716450183e-08,0.00014723358840735914,0.0,2.7081189981570264e-08,1.6944356255734466e-05,2.783760790330828e-06,6.728396616125245e-06,0.0
1025,5.281172712204218e-16,0.0,7.830676498520535e-05,3.520782924303713e-24,9.343598928465556e-08,0.00014633841189199982,0.0,2.6615943857507102e-08,1.6760470049346365e-05,2.746103572161821e-06,6.637378486916332e-06,0.0
1026,4.95930809086328e-16,0.0,7.773490010604583e-05,3.1830064723000002e-24,9.260888190772338e-08,0.00014544738969087732,0.0,2.6158129846538538e-08,1.6578341573574102e-05,2.708908730505033e-06,6.547477929508485e-06,0.0
1027,4.656736329554975e-16,0.0,7.71664187643946e-05,2.8773233507326325e-24,9.178798955881298e-08,0.00014456051224599864,0.0,2.570763956689169e-08,1.6397956925885613e-05,2.6721712853911597e-06,6.458682907232203e-06,0.0
1028,4.3723210943550896e-16,0.0,7.660130785325592e-05,2.6007145940716548e-24,9.097327685347876e-08,0.00014367776994780708,0.0,2.5264366035323515e-08,1.621930228026752e-05,2.635886300684203e-06,6.370981489363812e-06,0.0
1029,4.10499175015652e-16,0.0,7.603955425806241e-05,2.3504423052457904e-24,9.016470849861915e-08,0.00014279915313583505,0.0,2.4828203652128308e-08,1.6042363887181692e-05,2.600048883827439e-06,6.284361850511487e-06,0.0
1030,3.8537396363392677e-16,0.0,7.548114485726757e-05,2.124023766472681e-24,8.936224929335978e-08,0.00014192465209935702,0.0,2.439904818625704e-08,1.5867128073516862e-05,2.564654185589151e-06,6.198812270000667e-06,0.0
1031,3.6176145491693183e-16,0.0,7.492606652293413e-05,1.919207908422432e-24,8.856586412992437e-08,0.00014105425707803962,0.0,2.3976796760547573e-08,1.5693581242535277e-05,2.5296973998079946e-06,6.1143211312586065e-06,0.0
1032,3.395721419708309e-16,0.0,7.437430612131842e-05,1.733953925346256e-24,8.777551799449135e-08,0.00014018795826258956,0.0,2.3561347837066466e-08,1.5521709873814576e-05,2.4951737631382045e-06,6.030876921198537e-06,0.0
1033,3.187217176608395e-16,0.0,7.382585051345077e-05,1.5664118426987681e-24,8.699117596803767e-08,0.0001393257457954016,0.0,2.3152601202561766e-08,1.53515005231848e-05,2.461078554794501e-06,5.948468229603094e-06,0.0
1034,2.9913077837317317e-16,0.0,7.328068655571177e-05,1.4149048610181232e-24,8.6212803227169e-08,0.000138467609771202,0.0,2.2750457954027306e-08,1.5182939822660623e-05,2.42740709629687e-06,5.867083748507454e-06,0.0
1035,2.8072454430671366e-16,0.0,7.273880110040511e-05,1.2779133155465334e-24,8.544036504493756e-08,0.00013761354023769315,0.0,2.2354820484377918e-08,1.5016014480368854e-05,2.394154751215125e-06,5.786712271581934e-06,0.0
1036,2.6343259539244504e-16,0.0,7.220018099632527e-05,1.154060105407921e-24,8.467382679164594e-08,0.0001367635271961931,0.0,2.196559246823542e-08,1.48507112804715e-05,2.3613169249133947e-06,5.707342693514412e-06,0.0
1037,2.4718862198665427e-16,0.0,7.166481308932236e-05,1.0420974592301658e-24,8.391315393563846e-08,0.00013591756060227626,0.0,2.1582678847825914e-08,1.4687017083084062e-05,2.328889064294453e-06,5.628964009392369e-06,0.0
1038,2.3193018952953526e-16,0.0,7.11326842228622e-05,9.408949160143968e-25,8.315831204407946e-08,0.0001350756303664096,0.0,2.1205985818987617e-08,1.452491882418934e-05,2.2968666575440036e-06,5.5515653140848216e-06,0.0
1039,2.1759851640398646e-16,0.0,7.060378123858277e-05,8.494284109159577e-25,8.24092667837181e-08,0.00013423772635458894,0.0,2.0835420817289004e-08,1.436440351554678e-05,2.2652452338749054e-06,5.475135801624113e-06,0.0
1040,2.0413826427031137e-16,0.0,7.007809097684628e-05,7.667703655028581e-25,8.16659839216416e-08,0.00013340383838897157,0.0,2.0470892504257994e-08,1.4205458244597543e-05,2.234020363271374e-06,5.3996647645876365e-06,0.0
1041,1.9149734019141605e-16,0.0,6.955560027728767e-05,6.920806910796485e-25,8.092842932601424e-08,0.0001325739562485085,0.0,2.0112310753720924e-08,1.4048070174365003e-05,2.203187656233203e-06,5.32514159347962e-06,0.0
1042,1.7962670989976134e-16,0.0,6.903629597935838e-05,6.245986218872036e-25,8.019656896680479e-08,0.00013174806966957284,0.0,1.9759586638251733e-08,1.3892226543351151e-05,2.1727427635199836e-06,5.2515557761129e-06,0.0
1043,1.684802215923131e-16,0.0,6.852016492286687e-05,5.636353024805829e-25,7.947036891650002e-08,0.00013092616834658853,0.0,1.9412632415731058e-08,1.3737914665428607e-05,2.1426813758954232e-06,5.178896896990932e-06,0.0
1044,1.580144396726537e-16,0.0,6.800719394851444e-05,5.085670604119208e-25,7.874979535080722e-08,0.00013010824193265415,0.0,1.9071361516015077e-08,1.358512192972858e-05,2.1129992238717114e-06,5.107154636689922e-06,0.0
1045,1.4818848789079666e-16,0.0,6.749736989842737e-05,4.5882930156239985e-25,7.803481454934263e-08,0.0001292942800401675,0.0,1.8735688527713692e-08,1.3433835800524593e-05,2.083692077454014e-06,5.0363187712412654e-06,0.0
1046,1.389639013608374e-16,0.0,6.699067961668488e-05,4.13910971130265e-25,7.73253928963084e-08,0.0001284842722414458,0.0,1.8405529185077786e-08,1.3284043817112287e-05,2.054755745885089e-06,4.966379171514273e-06,0.0
1047,1.3030448696473566e-16,0.0,6.648710994984312e-05,3.733495284385202e-25,7.662149688115674e-08,0.0001276782080693454,0.0,1.8080800354995863e-08,1.3135733593684948e-05,2.0261860773900777e-06,4.897325802599336e-06,0.0
1048,1.2217619167705238e-16,0.0,6.598664774745486e-05,3.3672638842187264e-25,7.59230930992415e-08,0.0001268760770178781,0.0,1.7761420024099074e-08,1.298889281920543e-05,1.9979789589214425e-06,4.829148723191427e-06,0.0
1049,1.1454697837076386e-16,0.0,6.548927986258551e-05,3.036627869283303e-25,7.52301482524581e-08,0.0001260778685428267,0.0,1.744730728597449e-08,1.2843509257273852e-05,1.970130315904165e-06,4.761838084974246e-06,0.0
1050,1.0738670868807521e-16,0.0,6.499499315232462e-05,2.7381603086290237e-25,7.454262914987082e-08,0.00012528357206235656,0.0,1.713838232848713e-08,1.269957074599168e-05,1.9426361119811022e-06,4.695384132004743e-06,0.0
1051,1.0066703258281906e-16,0.0,6.450377447829378e-05,2.4687609774412427e-25,7.386050270832784e-08,0.00012449317695762693,0.0,1.683456642120924e-08,1.2557065197821829e-05,1.9154923487586695e-06,4.629777200098421e-06,0.0
